ticket_id,subject,body,language,category,priority,status,created_at,tenant_id
ML-20182,Scherm kapot,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Medium,Open,2024-02-18 22:00:25,tenant_initech
ML-20183,Não consigo fazer login,Ticket submitted in pt. Category: Email. Priority escalated by user.,pt,Email,High,Escalated,2023-09-09 11:48:53,tenant_acme
ML-20184,Restablecer contraseña,Ticket submitted in es. Category: Hardware. Priority escalated by user.,es,Hardware,Critical,Open,2024-06-09 23:31:37,tenant_initech
ML-20185,Need software access,Ticket submitted in en. Category: Email. Priority escalated by user.,en,Email,Medium,Resolved,2024-03-11 04:16:08,tenant_initech
ML-20186,Não consigo fazer login,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Critical,Resolved,2024-05-07 18:46:13,tenant_initech
ML-20187,Password reset,Ticket submitted in en. Category: Software. Priority escalated by user.,en,Software,High,Resolved,2023-11-13 23:55:50,tenant_initech
ML-20188,Não consigo fazer login,Ticket submitted in pt. Category: Software. Priority escalated by user.,pt,Software,High,Escalated,2023-02-17 19:31:53,tenant_globex
ML-20189,Sistema fora do ar,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,High,In Progress,2023-08-04 03:36:20,tenant_initech
ML-20190,Toegang tot software nodig,Ticket submitted in nl. Category: Email. Priority escalated by user.,nl,Email,Low,Resolved,2024-02-16 06:58:18,tenant_acme
ML-20191,System ausgefallen,Ticket submitted in de. Category: VPN. Priority escalated by user.,de,VPN,Critical,Open,2023-06-15 19:29:19,tenant_acme
ML-20192,Kan niet inloggen,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,High,Closed,2023-12-15 13:36:32,tenant_initech
ML-20193,Wachtwoord resetten,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,Low,Open,2023-07-07 07:08:17,tenant_globex
ML-20194,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,Critical,Open,2024-03-18 03:29:48,tenant_acme
ML-20195,Kan niet inloggen,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,Critical,Escalated,2023-07-04 09:20:17,tenant_globex
ML-20196,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Low,In Progress,2024-03-12 08:16:29,tenant_acme
ML-20197,Necesito acceso al software,Ticket submitted in es. Category: Printing. Priority escalated by user.,es,Printing,Critical,Resolved,2023-07-17 02:05:17,tenant_initech
ML-20198,Bildschirm defekt,Ticket submitted in de. Category: Database. Priority escalated by user.,de,Database,Low,Escalated,2023-04-28 14:11:50,tenant_initech
ML-20199,Password reset,Ticket submitted in en. Category: Printing. Priority escalated by user.,en,Printing,High,Resolved,2023-11-22 19:14:49,tenant_globex
ML-20200,Besoin d'accès logiciel,Ticket submitted in fr. Category: Software. Priority escalated by user.,fr,Software,Medium,Closed,2024-01-24 23:34:47,tenant_initech
ML-20201,System ausgefallen,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,Low,Escalated,2023-12-01 23:47:23,tenant_acme
ML-20202,Scherm kapot,Ticket submitted in nl. Category: Network. Priority escalated by user.,nl,Network,Low,Closed,2023-10-07 07:30:48,tenant_initech
ML-20203,Sistema caído,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Medium,Resolved,2023-06-10 23:24:40,tenant_acme
ML-20204,Réinitialiser le mot de passe,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,Critical,Closed,2023-01-09 00:22:12,tenant_initech
ML-20205,Pantalla rota,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Critical,Resolved,2024-03-01 04:09:07,tenant_acme
ML-20206,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Printing. Priority escalated by user.,fr,Printing,Critical,Closed,2023-05-10 19:53:20,tenant_initech
ML-20207,No puedo iniciar sesión,Ticket submitted in es. Category: Security. Priority escalated by user.,es,Security,Critical,Resolved,2023-08-04 20:56:09,tenant_initech
ML-20208,Cannot login,Ticket submitted in en. Category: VPN. Priority escalated by user.,en,VPN,High,Escalated,2023-10-27 09:07:29,tenant_acme
ML-20209,Preciso de acesso ao software,Ticket submitted in pt. Category: Cloud. Priority escalated by user.,pt,Cloud,Low,Resolved,2023-08-18 21:21:59,tenant_globex
ML-20210,Não consigo fazer login,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Medium,In Progress,2024-05-18 06:38:35,tenant_acme
ML-20211,Toegang tot software nodig,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,High,Resolved,2024-02-13 14:18:20,tenant_globex
ML-20212,Screen broken,Ticket submitted in en. Category: Cloud. Priority escalated by user.,en,Cloud,Critical,Resolved,2023-10-07 09:43:27,tenant_initech
ML-20213,Sistema caído,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Medium,Closed,2023-04-08 11:23:55,tenant_globex
ML-20214,Tela quebrada,Ticket submitted in pt. Category: VPN. Priority escalated by user.,pt,VPN,High,Closed,2024-04-22 01:10:38,tenant_initech
ML-20215,Software-Zugriff benötigt,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,High,In Progress,2023-04-22 17:43:19,tenant_acme
ML-20216,Pantalla rota,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,High,Escalated,2023-12-29 17:56:32,tenant_globex
ML-20217,Tela quebrada,Ticket submitted in pt. Category: Printing. Priority escalated by user.,pt,Printing,High,Resolved,2023-05-05 23:10:16,tenant_initech
ML-20218,Wachtwoord resetten,Ticket submitted in nl. Category: Email. Priority escalated by user.,nl,Email,High,In Progress,2023-09-11 18:31:14,tenant_acme
ML-20219,Need software access,Ticket submitted in en. Category: Database. Priority escalated by user.,en,Database,High,Open,2023-06-13 04:03:17,tenant_initech
ML-20220,Scherm kapot,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Critical,Escalated,2024-01-25 13:38:05,tenant_initech
ML-20221,Scherm kapot,Ticket submitted in nl. Category: Software. Priority escalated by user.,nl,Software,High,In Progress,2023-11-14 17:42:07,tenant_acme
ML-20222,System down,Ticket submitted in en. Category: Email. Priority escalated by user.,en,Email,Critical,Resolved,2024-05-31 20:05:52,tenant_initech
ML-20223,Pantalla rota,Ticket submitted in es. Category: Security. Priority escalated by user.,es,Security,Critical,In Progress,2024-02-25 04:29:04,tenant_acme
ML-20224,Système en panne,Ticket submitted in fr. Category: Printing. Priority escalated by user.,fr,Printing,Critical,Open,2024-04-20 18:36:11,tenant_globex
ML-20225,Preciso de acesso ao software,Ticket submitted in pt. Category: VPN. Priority escalated by user.,pt,VPN,Critical,Resolved,2024-05-25 18:10:15,tenant_globex
ML-20226,Kan niet inloggen,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Medium,In Progress,2023-06-01 12:21:48,tenant_initech
ML-20227,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Security. Priority escalated by user.,fr,Security,Critical,Resolved,2024-03-15 00:40:28,tenant_globex
ML-20228,Redefinir senha,Ticket submitted in pt. Category: Network. Priority escalated by user.,pt,Network,High,Escalated,2023-05-13 12:38:58,tenant_acme
ML-20229,Need software access,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Critical,Closed,2023-07-03 15:13:58,tenant_initech
ML-20230,Passwort zurücksetzen,Ticket submitted in de. Category: Security. Priority escalated by user.,de,Security,Medium,Escalated,2023-10-12 08:19:22,tenant_acme
ML-20231,Réinitialiser le mot de passe,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,Medium,Resolved,2023-09-27 14:51:23,tenant_initech
ML-20232,Pantalla rota,Ticket submitted in es. Category: Access Management. Priority escalated by user.,es,Access Management,Low,Resolved,2023-12-29 15:38:39,tenant_globex
ML-20233,Não consigo fazer login,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,Critical,Closed,2023-01-31 12:34:38,tenant_initech
ML-20234,Software-Zugriff benötigt,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,Medium,Closed,2023-09-23 23:13:30,tenant_acme
ML-20235,Kann mich nicht anmelden,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,Critical,Open,2024-06-23 00:54:15,tenant_acme
ML-20236,No puedo iniciar sesión,Ticket submitted in es. Category: Access Management. Priority escalated by user.,es,Access Management,Critical,Open,2023-09-16 07:42:48,tenant_initech
ML-20237,Impossible de se connecter,Ticket submitted in fr. Category: Database. Priority escalated by user.,fr,Database,Medium,Escalated,2024-04-20 10:45:15,tenant_globex
ML-20238,Restablecer contraseña,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Critical,Closed,2023-04-25 10:13:26,tenant_initech
ML-20239,Systeem down,Ticket submitted in nl. Category: Network. Priority escalated by user.,nl,Network,Medium,Closed,2023-10-18 20:15:22,tenant_initech
ML-20240,Redefinir senha,Ticket submitted in pt. Category: Email. Priority escalated by user.,pt,Email,Low,Open,2023-10-25 21:56:50,tenant_initech
ML-20241,Toegang tot software nodig,Ticket submitted in nl. Category: Software. Priority escalated by user.,nl,Software,Medium,Closed,2024-06-19 02:08:12,tenant_globex
ML-20242,Cannot login,Ticket submitted in en. Category: Cloud. Priority escalated by user.,en,Cloud,Medium,Resolved,2023-08-08 01:42:34,tenant_globex
ML-20243,Sistema fora do ar,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,Critical,Closed,2024-03-12 09:08:40,tenant_globex
ML-20244,Preciso de acesso ao software,Ticket submitted in pt. Category: Database. Priority escalated by user.,pt,Database,Critical,Resolved,2023-08-29 03:04:56,tenant_acme
ML-20245,Necesito acceso al software,Ticket submitted in es. Category: Network. Priority escalated by user.,es,Network,Low,Closed,2023-06-03 06:05:47,tenant_globex
ML-20246,Software-Zugriff benötigt,Ticket submitted in de. Category: Cloud. Priority escalated by user.,de,Cloud,Low,Open,2023-05-15 18:27:19,tenant_globex
ML-20247,Systeem down,Ticket submitted in nl. Category: Cloud. Priority escalated by user.,nl,Cloud,Critical,Open,2023-04-20 23:48:28,tenant_acme
ML-20248,System down,Ticket submitted in en. Category: Printing. Priority escalated by user.,en,Printing,Critical,In Progress,2023-11-26 12:25:47,tenant_globex
ML-20249,Preciso de acesso ao software,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,Medium,Escalated,2023-07-08 12:59:00,tenant_initech
ML-20250,Kan niet inloggen,Ticket submitted in nl. Category: Email. Priority escalated by user.,nl,Email,Critical,Escalated,2023-08-18 13:57:35,tenant_acme
ML-20251,Software-Zugriff benötigt,Ticket submitted in de. Category: Database. Priority escalated by user.,de,Database,Low,Resolved,2023-10-30 06:34:33,tenant_initech
ML-20252,Kan niet inloggen,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,High,Escalated,2023-10-19 09:25:03,tenant_globex
ML-20253,Impossible de se connecter,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,Low,Closed,2023-10-31 18:32:19,tenant_initech
ML-20254,Restablecer contraseña,Ticket submitted in es. Category: Security. Priority escalated by user.,es,Security,Low,In Progress,2023-01-29 21:04:26,tenant_globex
ML-20255,Não consigo fazer login,Ticket submitted in pt. Category: Cloud. Priority escalated by user.,pt,Cloud,Low,Resolved,2023-04-21 12:44:08,tenant_acme
ML-20256,Redefinir senha,Ticket submitted in pt. Category: Access Management. Priority escalated by user.,pt,Access Management,Medium,Escalated,2023-05-08 11:40:27,tenant_initech
ML-20257,Pantalla rota,Ticket submitted in es. Category: Network. Priority escalated by user.,es,Network,Low,Escalated,2023-10-13 14:49:27,tenant_initech
ML-20258,Toegang tot software nodig,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Low,In Progress,2024-04-20 17:16:56,tenant_globex
ML-20259,Besoin d'accès logiciel,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,Low,Closed,2024-01-13 12:33:55,tenant_initech
ML-20260,Systeem down,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,Critical,Escalated,2024-03-20 06:21:42,tenant_initech
ML-20261,Systeem down,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,Medium,Escalated,2023-04-19 20:49:27,tenant_acme
ML-20262,Sistema fora do ar,Ticket submitted in pt. Category: Printing. Priority escalated by user.,pt,Printing,Critical,Closed,2024-03-14 04:36:05,tenant_initech
ML-20263,Système en panne,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,Medium,Resolved,2023-04-30 06:27:10,tenant_globex
ML-20264,Système en panne,Ticket submitted in fr. Category: Database. Priority escalated by user.,fr,Database,Low,Escalated,2023-05-20 05:26:28,tenant_globex
ML-20265,Redefinir senha,Ticket submitted in pt. Category: Database. Priority escalated by user.,pt,Database,Medium,Open,2024-01-22 15:13:47,tenant_globex
ML-20266,Systeem down,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,Medium,Resolved,2024-04-14 04:58:43,tenant_globex
ML-20267,Sistema fora do ar,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,Critical,In Progress,2024-06-22 20:39:04,tenant_initech
ML-20268,Wachtwoord resetten,Ticket submitted in nl. Category: Access Management. Priority escalated by user.,nl,Access Management,Low,In Progress,2023-06-07 04:07:57,tenant_globex
ML-20269,Pantalla rota,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Medium,Closed,2023-09-25 06:31:40,tenant_initech
ML-20270,Écran cassé,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,Medium,Resolved,2023-07-14 13:48:28,tenant_globex
ML-20271,Impossible de se connecter,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,Medium,In Progress,2024-03-05 11:37:37,tenant_globex
ML-20272,Kan niet inloggen,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Medium,Escalated,2024-05-26 21:15:50,tenant_initech
ML-20273,Não consigo fazer login,Ticket submitted in pt. Category: Database. Priority escalated by user.,pt,Database,Critical,Open,2024-06-20 06:31:14,tenant_globex
ML-20274,Kann mich nicht anmelden,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,Medium,Closed,2023-10-11 09:25:45,tenant_acme
ML-20275,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Database. Priority escalated by user.,fr,Database,Low,In Progress,2024-01-30 04:24:03,tenant_globex
ML-20276,Systeem down,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Medium,Escalated,2023-09-18 13:43:33,tenant_globex
ML-20277,Screen broken,Ticket submitted in en. Category: Email. Priority escalated by user.,en,Email,Low,Resolved,2023-08-22 06:12:47,tenant_acme
ML-20278,Wachtwoord resetten,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Low,In Progress,2023-03-13 02:18:16,tenant_initech
ML-20279,Need software access,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,Low,In Progress,2023-09-17 01:31:48,tenant_acme
