ticket_id,subject,description,category,priority,status,created_at,updated_at,resolved_at,resolution_hours,assigned_agent,department,resolution_notes,satisfaction_score,first_response_hours,escalated,sla_breached,tenant_id
TKT-10109,Cannot find printer on network,User reported: Cannot find printer on network. Department: Operations. Impact: Single user.,Printing,Medium,Resolved,2023-05-06 12:03:51,2023-05-06 13:03:51,2023-05-07 04:03:51,16,Emma Brown,Operations,Workaround provided while permanent fix is pending.,5,2,True,False,tenant_globex
TKT-10110,Cannot send large attachments,User reported: Cannot send large attachments. Department: Sales. Impact: Department-wide.,Email,High,In Progress,2023-10-26 23:01:20,2023-10-27 03:01:20,,,Bob Martinez,Legal,,,6,False,False,tenant_acme
TKT-10111,Cannot install software,User reported: Cannot install software. Department: Operations. Impact: Company-wide.,Software,Medium,Resolved,2023-01-03 01:15:36,2023-01-03 04:15:36,2023-01-04 18:15:36,41,Alice Johnson,Legal,Hardware replaced under warranty.,3,5,True,False,tenant_globex
TKT-10112,Access denied to table,User reported: Access denied to table. Department: HR. Impact: Department-wide.,Database,Critical,Resolved,2023-10-20 17:02:34,2023-10-21 03:02:34,2023-10-21 00:02:34,7,Emma Brown,Operations,User credentials reset and access restored.,5,8,False,False,tenant_globex
TKT-10113,Error code 0x80070057,User reported: Error code 0x80070057. Department: IT. Impact: Department-wide.,Software,Medium,In Progress,2024-03-01 03:32:25,2024-03-01 09:32:25,,,Emma Brown,Sales,,,7,True,False,tenant_acme
TKT-10114,VPN not working,User reported: VPN not working. Department: IT. Impact: Multiple users.,Network,High,Resolved,2023-04-09 02:47:43,2023-04-09 12:47:43,2023-04-09 22:47:43,20,Emma Brown,Operations,Software reinstalled and patched to latest version.,2,1,True,False,tenant_globex
TKT-10115,Possible malware detected,User reported: Possible malware detected. Department: HR. Impact: Company-wide.,Security,Medium,Escalated,2023-07-02 21:22:26,2023-07-03 06:22:26,,,Frank Davis,Engineering,,,7,True,True,tenant_globex
TKT-10116,Split tunnel configuration,User reported: Split tunnel configuration. Department: Sales. Impact: Single user.,VPN,Medium,Resolved,2023-05-02 01:07:02,2023-05-02 05:07:02,2023-05-03 04:07:02,27,Alice Johnson,Sales,Issue resolved by restarting the service.,1,1,False,True,tenant_globex
TKT-10117,Data corruption detected,User reported: Data corruption detected. Department: Legal. Impact: Company-wide.,Database,Low,Resolved,2023-09-20 07:28:08,2023-09-20 11:28:08,2023-09-25 04:28:08,117,Alice Johnson,IT,Workaround provided while permanent fix is pending.,3,7,False,False,tenant_globex
TKT-10118,Email bouncing back,User reported: Email bouncing back. Department: Finance. Impact: Department-wide.,Email,Low,Closed,2023-08-11 09:57:24,2023-08-11 21:57:24,2023-08-15 00:57:24,87,Alice Johnson,Legal,Workaround provided while permanent fix is pending.,5,5,True,False,tenant_globex
TKT-10119,Printer offline,User reported: Printer offline. Department: Engineering. Impact: Multiple users.,Printing,Low,Resolved,2024-04-28 18:44:39,2024-04-29 06:44:39,2024-04-30 04:44:39,34,Frank Davis,HR,User credentials reset and access restored.,5,1,False,False,tenant_initech
TKT-10120,Query running slowly,User reported: Query running slowly. Department: IT. Impact: Single user.,Database,Low,Resolved,2024-03-10 17:06:30,2024-03-10 22:06:30,2024-03-13 17:06:30,72,Carol White,Engineering,Hardware replaced under warranty.,1,7,True,False,tenant_initech
TKT-10121,Kubernetes pod failing,User reported: Kubernetes pod failing. Department: HR. Impact: Department-wide.,Cloud,High,Closed,2023-09-25 00:35:48,2023-09-25 07:35:48,2023-09-25 03:35:48,3,David Lee,Operations,Third-party vendor engaged for resolution.,4,4,False,False,tenant_acme
TKT-10122,Database backup failed,User reported: Database backup failed. Department: Operations. Impact: Multiple users.,Database,Low,Escalated,2024-04-25 19:11:27,2024-04-26 00:11:27,,,Frank Davis,IT,,,8,False,False,tenant_globex
TKT-10123,Offboarding checklist,User reported: Offboarding checklist. Department: IT. Impact: Multiple users.,Access Management,Critical,In Progress,2023-02-05 01:18:26,2023-02-05 10:18:26,,,Frank Davis,Legal,,,7,True,False,tenant_globex
TKT-10124,Role change request,User reported: Role change request. Department: Operations. Impact: Department-wide.,Access Management,High,Open,2024-05-03 11:14:09,2024-05-03 15:14:09,,,,HR,,,1,False,False,tenant_globex
TKT-10125,Laptop not turning on,User reported: Laptop not turning on. Department: Operations. Impact: Department-wide.,Hardware,Medium,Closed,2023-09-25 22:18:20,2023-09-26 03:18:20,2023-09-26 14:18:20,16,Carol White,Legal,Configuration updated and verified working.,4,6,False,False,tenant_acme
TKT-10126,Outlook not syncing,User reported: Outlook not syncing. Department: Finance. Impact: Company-wide.,Email,Medium,Resolved,2024-02-11 12:24:28,2024-02-11 19:24:28,2024-02-11 21:24:28,9,David Lee,Legal,Issue resolved by restarting the service.,5,1,True,True,tenant_initech
TKT-10127,Printer jam,User reported: Printer jam. Department: Legal. Impact: Company-wide.,Hardware,Medium,Open,2024-04-19 00:21:08,2024-04-19 02:21:08,,,,Engineering,,,6,False,True,tenant_acme
TKT-10128,Calendar invites not working,User reported: Calendar invites not working. Department: HR. Impact: Multiple users.,Email,Medium,In Progress,2023-02-08 03:59:13,2023-02-08 13:59:13,,,Bob Martinez,Engineering,,,5,False,False,tenant_globex
TKT-10129,Mouse not responding,User reported: Mouse not responding. Department: HR. Impact: Department-wide.,Hardware,Critical,Resolved,2024-03-12 23:40:47,2024-03-13 05:40:47,2024-03-13 04:40:47,5,Frank Davis,Sales,Network settings reconfigured.,5,4,False,True,tenant_initech
TKT-10130,Query running slowly,User reported: Query running slowly. Department: HR. Impact: Multiple users.,Database,Medium,In Progress,2023-11-03 10:03:30,2023-11-03 22:03:30,,,David Lee,IT,,,7,True,False,tenant_acme
TKT-10131,Cannot find printer on network,User reported: Cannot find printer on network. Department: Engineering. Impact: Single user.,Printing,High,Resolved,2023-05-04 20:40:17,2023-05-05 06:40:17,2023-05-05 10:40:17,14,Carol White,Sales,Software reinstalled and patched to latest version.,4,6,False,True,tenant_acme
TKT-10132,Possible malware detected,User reported: Possible malware detected. Department: Engineering. Impact: Department-wide.,Security,High,Escalated,2023-08-13 21:57:12,2023-08-14 05:57:12,,,Emma Brown,Sales,,,8,False,False,tenant_initech
TKT-10133,Outlook not syncing,User reported: Outlook not syncing. Department: Finance. Impact: Department-wide.,Email,Critical,Closed,2024-01-01 20:50:15,2024-01-02 02:50:15,2024-01-02 00:50:15,4,Carol White,Legal,Issue resolved by restarting the service.,2,5,False,False,tenant_initech
TKT-10134,SSO not working,User reported: SSO not working. Department: Sales. Impact: Department-wide.,Access Management,Medium,Open,2023-05-07 10:18:00,2023-05-07 16:18:00,,,,HR,,,6,False,False,tenant_initech
TKT-10135,Mouse not responding,User reported: Mouse not responding. Department: Sales. Impact: Single user.,Hardware,Medium,Resolved,2024-05-23 23:19:01,2024-05-24 02:19:01,2024-05-25 13:19:01,38,Carol White,Operations,Software reinstalled and patched to latest version.,1,4,False,False,tenant_acme
TKT-10136,Driver installation failed,User reported: Driver installation failed. Department: Engineering. Impact: Multiple users.,Printing,Low,Closed,2023-07-12 13:55:49,2023-07-12 23:55:49,2023-07-14 19:55:49,54,Emma Brown,Sales,Escalated to L2 support for further investigation.,3,8,False,True,tenant_initech
TKT-10137,Azure storage quota exceeded,User reported: Azure storage quota exceeded. Department: Sales. Impact: Company-wide.,Cloud,Critical,Resolved,2023-07-29 13:43:46,2023-07-29 18:43:46,2023-07-29 21:43:46,8,Bob Martinez,IT,Network settings reconfigured.,1,6,False,False,tenant_initech
TKT-10138,Cannot install software,User reported: Cannot install software. Department: HR. Impact: Company-wide.,Software,Low,Escalated,2023-11-11 19:46:45,2023-11-12 02:46:45,,,Alice Johnson,Engineering,,,2,False,False,tenant_acme
TKT-10139,Cannot connect to internet,User reported: Cannot connect to internet. Department: Operations. Impact: Company-wide.,Network,High,Resolved,2023-04-19 06:01:56,2023-04-19 17:01:56,2023-04-19 16:01:56,10,Alice Johnson,IT,Issue resolved by restarting the service.,5,6,False,True,tenant_globex
TKT-10140,Software update failed,User reported: Software update failed. Department: Legal. Impact: Department-wide.,Software,High,Resolved,2023-09-22 23:07:14,2023-09-23 10:07:14,2023-09-23 20:07:14,21,David Lee,Sales,User credentials reset and access restored.,1,4,False,False,tenant_acme
TKT-10141,Application crashes on startup,User reported: Application crashes on startup. Department: Operations. Impact: Department-wide.,Software,Medium,Escalated,2024-01-30 04:32:43,2024-01-30 09:32:43,,,Alice Johnson,Finance,,,8,True,False,tenant_globex
TKT-10142,VPN timeout issues,User reported: VPN timeout issues. Department: Operations. Impact: Department-wide.,VPN,Critical,Resolved,2023-05-26 15:50:43,2023-05-27 03:50:43,2023-05-26 22:50:43,7,Emma Brown,IT,Configuration updated and verified working.,1,7,False,False,tenant_initech
TKT-10143,New employee onboarding,User reported: New employee onboarding. Department: Engineering. Impact: Company-wide.,Access Management,Medium,In Progress,2023-08-21 16:08:01,2023-08-21 18:08:01,,,Frank Davis,Finance,,,1,False,False,tenant_acme
TKT-10144,VPN timeout issues,User reported: VPN timeout issues. Department: HR. Impact: Single user.,VPN,Medium,Resolved,2023-08-26 05:22:17,2023-08-26 09:22:17,2023-08-27 09:22:17,28,Alice Johnson,Engineering,Third-party vendor engaged for resolution.,1,8,False,False,tenant_acme
TKT-10145,AWS instance not responding,User reported: AWS instance not responding. Department: IT. Impact: Single user.,Cloud,Medium,Escalated,2024-03-16 21:26:00,2024-03-17 05:26:00,,,Bob Martinez,Sales,,,7,True,False,tenant_globex
TKT-10146,Split tunnel configuration,User reported: Split tunnel configuration. Department: Engineering. Impact: Department-wide.,VPN,Low,Open,2024-04-09 18:16:57,2024-04-10 01:16:57,,,,Operations,,,3,False,False,tenant_globex
TKT-10147,Cannot connect to database,User reported: Cannot connect to database. Department: Sales. Impact: Department-wide.,Database,Low,Closed,2023-04-20 08:39:54,2023-04-20 19:39:54,2023-04-24 04:39:54,92,Alice Johnson,Finance,Issue resolved by restarting the service.,1,3,False,False,tenant_acme
TKT-10148,VPN not working,User reported: VPN not working. Department: IT. Impact: Department-wide.,Network,Medium,Resolved,2023-06-15 01:36:34,2023-06-15 11:36:34,2023-06-16 05:36:34,28,Alice Johnson,Finance,Third-party vendor engaged for resolution.,5,8,False,False,tenant_acme
TKT-10149,Two-factor auth not working,User reported: Two-factor auth not working. Department: Engineering. Impact: Company-wide.,VPN,Critical,Resolved,2023-10-21 08:49:17,2023-10-21 13:49:17,2023-10-21 15:49:17,7,Alice Johnson,Engineering,Hardware replaced under warranty.,5,8,False,False,tenant_acme
TKT-10150,Data corruption detected,User reported: Data corruption detected. Department: Finance. Impact: Company-wide.,Database,Medium,Resolved,2023-08-08 21:17:08,2023-08-09 09:17:08,2023-08-10 17:17:08,44,Alice Johnson,Operations,Network settings reconfigured.,2,2,False,False,tenant_globex
TKT-10151,Role change request,User reported: Role change request. Department: Sales. Impact: Multiple users.,Access Management,Medium,Closed,2023-12-15 14:16:35,2023-12-15 21:16:35,2023-12-16 15:16:35,25,Alice Johnson,Finance,Workaround provided while permanent fix is pending.,5,1,False,True,tenant_initech
TKT-10152,Print quality poor,User reported: Print quality poor. Department: Operations. Impact: Single user.,Printing,High,Closed,2024-05-26 23:21:20,2024-05-27 02:21:20,2024-05-27 02:21:20,3,Alice Johnson,HR,Software reinstalled and patched to latest version.,5,2,False,False,tenant_globex
TKT-10153,Slow network speed,User reported: Slow network speed. Department: Engineering. Impact: Multiple users.,Network,Low,Resolved,2023-03-06 03:16:19,2023-03-06 12:16:19,2023-03-07 20:16:19,41,Alice Johnson,Legal,"Issue was user error, provided training.",3,2,True,True,tenant_acme
TKT-10154,Slow network speed,User reported: Slow network speed. Department: Operations. Impact: Single user.,Network,High,In Progress,2024-03-21 18:03:38,2024-03-21 22:03:38,,,Frank Davis,Operations,,,7,False,False,tenant_acme
TKT-10155,Cannot install software,User reported: Cannot install software. Department: Operations. Impact: Department-wide.,Software,Low,Open,2023-03-05 06:54:42,2023-03-05 15:54:42,,,,Operations,,,5,False,True,tenant_acme
TKT-10156,Cannot access shared drive,User reported: Cannot access shared drive. Department: Sales. Impact: Company-wide.,Network,Medium,Closed,2024-01-09 22:21:17,2024-01-10 05:21:17,2024-01-10 11:21:17,13,Emma Brown,Engineering,Workaround provided while permanent fix is pending.,5,2,False,False,tenant_acme
TKT-10157,Possible malware detected,User reported: Possible malware detected. Department: Operations. Impact: Multiple users.,Security,Low,In Progress,2023-08-24 06:22:27,2023-08-24 10:22:27,,,Alice Johnson,IT,,,4,True,False,tenant_acme
TKT-10158,Unauthorized access attempt,User reported: Unauthorized access attempt. Department: Operations. Impact: Multiple users.,Security,Critical,Resolved,2023-07-05 04:59:00,2023-07-05 10:59:00,2023-07-05 12:59:00,8,Emma Brown,Legal,Issue resolved by restarting the service.,5,1,False,True,tenant_acme
TKT-10159,VPN timeout issues,User reported: VPN timeout issues. Department: Engineering. Impact: Multiple users.,VPN,Medium,Escalated,2024-06-28 12:42:29,2024-06-29 00:42:29,,,David Lee,Operations,,,1,True,True,tenant_globex
TKT-10160,Slow network speed,User reported: Slow network speed. Department: Operations. Impact: Multiple users.,Network,Critical,Resolved,2023-03-15 02:20:24,2023-03-15 04:20:24,2023-03-15 05:20:24,3,Bob Martinez,IT,Escalated to L2 support for further investigation.,3,5,False,True,tenant_initech
TKT-10161,Query running slowly,User reported: Query running slowly. Department: Engineering. Impact: Department-wide.,Database,Medium,Resolved,2023-03-14 23:19:30,2023-03-15 04:19:30,2023-03-15 09:19:30,10,Carol White,HR,Third-party vendor engaged for resolution.,2,3,False,False,tenant_globex
TKT-10162,Software update failed,User reported: Software update failed. Department: Engineering. Impact: Company-wide.,Software,Medium,Open,2023-11-01 04:22:31,2023-11-01 11:22:31,,,,Legal,,,2,False,False,tenant_initech
TKT-10163,Calendar invites not working,User reported: Calendar invites not working. Department: HR. Impact: Department-wide.,Email,High,In Progress,2023-06-21 09:02:08,2023-06-21 14:02:08,,,Frank Davis,Sales,,,2,False,False,tenant_acme
TKT-10164,AWS instance not responding,User reported: AWS instance not responding. Department: Operations. Impact: Single user.,Cloud,Low,Escalated,2023-08-31 06:07:26,2023-08-31 09:07:26,,,Emma Brown,Operations,,,8,False,False,tenant_initech
TKT-10165,Possible malware detected,User reported: Possible malware detected. Department: Operations. Impact: Multiple users.,Security,Medium,Resolved,2023-10-13 23:57:28,2023-10-14 10:57:28,2023-10-15 21:57:28,46,Alice Johnson,Sales,Issue resolved by restarting the service.,4,4,False,False,tenant_initech
TKT-10166,VPN not working,User reported: VPN not working. Department: IT. Impact: Single user.,Network,High,Closed,2023-09-13 18:05:39,2023-09-14 04:05:39,2023-09-14 08:05:39,14,Frank Davis,Legal,Escalated to L2 support for further investigation.,2,1,True,True,tenant_globex
