ticket_id,created_at,category,priority,resolved,resolution_hours
TS-30462,2022-01-16 09:36:00,Software,Critical,True,68
TS-30463,2022-01-16 10:24:00,Database,Medium,True,39
TS-30464,2022-01-16 11:12:00,Database,Medium,False,81
TS-30465,2022-01-16 12:00:00,Network,High,True,28
TS-30466,2022-01-16 12:48:00,Network,Medium,True,67
TS-30467,2022-01-16 13:36:00,Email,Medium,True,61
TS-30468,2022-01-16 14:24:00,Access Management,Low,True,47
TS-30469,2022-01-16 15:12:00,Cloud,Low,False,64
TS-30470,2022-01-16 16:00:00,Database,High,False,80
TS-30471,2022-01-16 16:48:00,Database,Medium,True,84
TS-30472,2022-01-16 17:36:00,Database,High,True,21
TS-30473,2022-01-16 18:24:00,Cloud,Medium,True,7
TS-30474,2022-01-16 19:12:00,Security,Medium,False,60
TS-30475,2022-01-16 20:00:00,Printing,Medium,True,27
TS-30476,2022-01-16 20:48:00,Network,Medium,True,14
TS-30477,2022-01-16 21:36:00,Network,Medium,True,6
TS-30478,2022-01-16 22:24:00,Cloud,Low,False,88
TS-30479,2022-01-16 23:12:00,Software,Medium,True,33
TS-30480,2022-01-17 00:00:00,Network,Medium,True,29
TS-30481,2022-01-17 00:48:00,Security,Low,True,87
TS-30482,2022-01-17 01:36:00,Hardware,Medium,True,50
TS-30483,2022-01-17 02:24:00,VPN,High,True,30
TS-30484,2022-01-17 03:12:00,Hardware,Low,True,27
TS-30485,2022-01-17 04:00:00,VPN,Medium,True,20
TS-30486,2022-01-17 04:48:00,VPN,Critical,True,69
TS-30487,2022-01-17 05:36:00,Hardware,Low,False,39
TS-30488,2022-01-17 06:24:00,Security,High,False,71
TS-30489,2022-01-17 07:12:00,Network,High,True,76
TS-30490,2022-01-17 08:00:00,Security,Medium,True,40
TS-30491,2022-01-17 08:48:00,Access Management,Medium,True,15
TS-30492,2022-01-17 09:36:00,Access Management,Medium,True,7
TS-30493,2022-01-17 10:24:00,Security,Low,True,70
TS-30494,2022-01-17 11:12:00,Network,Low,False,92
TS-30495,2022-01-17 12:00:00,Cloud,Medium,True,77
TS-30496,2022-01-17 12:48:00,Database,Medium,True,38
TS-30497,2022-01-17 13:36:00,Security,Medium,True,53
TS-30498,2022-01-17 14:24:00,Printing,Medium,True,39
TS-30499,2022-01-17 15:12:00,Software,Low,True,80
TS-30500,2022-01-17 16:00:00,Database,High,True,79
TS-30501,2022-01-17 16:48:00,Software,Medium,True,2
TS-30502,2022-01-17 17:36:00,Access Management,Low,False,90
TS-30503,2022-01-17 18:24:00,VPN,Medium,False,55
TS-30504,2022-01-17 19:12:00,Security,Low,True,58
TS-30505,2022-01-17 20:00:00,Printing,Low,True,30
TS-30506,2022-01-17 20:48:00,Software,Critical,False,78
TS-30507,2022-01-17 21:36:00,Access Management,Medium,True,8
TS-30508,2022-01-17 22:24:00,Software,High,True,71
TS-30509,2022-01-17 23:12:00,Hardware,Low,True,77
TS-30510,2022-01-18 00:00:00,Hardware,Medium,True,22
TS-30511,2022-01-18 00:48:00,Hardware,High,True,78
TS-30512,2022-01-18 01:36:00,Software,Low,True,95
TS-30513,2022-01-18 02:24:00,Network,Low,True,60
TS-30514,2022-01-18 03:12:00,Access Management,Medium,True,52
TS-30515,2022-01-18 04:00:00,Access Management,Low,True,14
TS-30516,2022-01-18 04:48:00,Database,Medium,True,80
TS-30517,2022-01-18 05:36:00,Cloud,High,True,96
TS-30518,2022-01-18 06:24:00,Hardware,Medium,False,93
TS-30519,2022-01-18 07:12:00,Hardware,Low,True,40
TS-30520,2022-01-18 08:00:00,Printing,Medium,False,73
TS-30521,2022-01-18 08:48:00,Access Management,Critical,True,62
TS-30522,2022-01-18 09:36:00,Network,High,False,1
TS-30523,2022-01-18 10:24:00,Email,Low,True,25
TS-30524,2022-01-18 11:12:00,Software,Medium,False,39
TS-30525,2022-01-18 12:00:00,Access Management,High,True,64
TS-30526,2022-01-18 12:48:00,Security,Medium,True,17
TS-30527,2022-01-18 13:36:00,VPN,Critical,True,30
TS-30528,2022-01-18 14:24:00,Security,High,True,57
TS-30529,2022-01-18 15:12:00,Access Management,Critical,False,47
TS-30530,2022-01-18 16:00:00,Security,Low,True,72
TS-30531,2022-01-18 16:48:00,Email,Low,True,22
TS-30532,2022-01-18 17:36:00,Access Management,Medium,True,68
TS-30533,2022-01-18 18:24:00,VPN,High,True,66
TS-30534,2022-01-18 19:12:00,Hardware,Medium,True,60
TS-30535,2022-01-18 20:00:00,Email,Low,True,78
TS-30536,2022-01-18 20:48:00,Email,Medium,True,92
TS-30537,2022-01-18 21:36:00,Printing,Low,True,27
TS-30538,2022-01-18 22:24:00,Security,Low,True,84
TS-30539,2022-01-18 23:12:00,Email,Low,True,48
TS-30540,2022-01-19 00:00:00,Network,Critical,True,5
TS-30541,2022-01-19 00:48:00,Access Management,High,True,2
TS-30542,2022-01-19 01:36:00,Email,Medium,True,81
TS-30543,2022-01-19 02:24:00,Printing,Low,False,38
TS-30544,2022-01-19 03:12:00,Cloud,High,True,29
TS-30545,2022-01-19 04:00:00,Hardware,High,True,49
TS-30546,2022-01-19 04:48:00,Security,Medium,False,84
TS-30547,2022-01-19 05:36:00,Network,Medium,True,70
TS-30548,2022-01-19 06:24:00,Security,Critical,True,90
TS-30549,2022-01-19 07:12:00,Email,Medium,True,59
TS-30550,2022-01-19 08:00:00,Software,Medium,True,77
TS-30551,2022-01-19 08:48:00,Database,Low,True,7
TS-30552,2022-01-19 09:36:00,Cloud,Medium,True,3
TS-30553,2022-01-19 10:24:00,Database,Low,True,25
TS-30554,2022-01-19 11:12:00,Software,Low,False,53
TS-30555,2022-01-19 12:00:00,Software,High,False,31
TS-30556,2022-01-19 12:48:00,Hardware,Medium,False,74
TS-30557,2022-01-19 13:36:00,Software,Low,True,88
TS-30558,2022-01-19 14:24:00,Software,Low,True,85
TS-30559,2022-01-19 15:12:00,VPN,Medium,True,29
TS-30560,2022-01-19 16:00:00,Cloud,High,True,48
TS-30561,2022-01-19 16:48:00,Cloud,Low,True,90
TS-30562,2022-01-19 17:36:00,Database,Low,True,45
TS-30563,2022-01-19 18:24:00,Access Management,Medium,True,86
TS-30564,2022-01-19 19:12:00,Database,Low,True,36
TS-30565,2022-01-19 20:00:00,Database,Medium,False,6
TS-30566,2022-01-19 20:48:00,VPN,Medium,True,65
TS-30567,2022-01-19 21:36:00,Access Management,Medium,False,4
TS-30568,2022-01-19 22:24:00,Cloud,Medium,True,52
TS-30569,2022-01-19 23:12:00,Software,Medium,True,71
TS-30570,2022-01-20 00:00:00,Security,High,True,85
TS-30571,2022-01-20 00:48:00,Security,Critical,True,34
TS-30572,2022-01-20 01:36:00,Printing,Low,False,85
TS-30573,2022-01-20 02:24:00,Database,Low,True,70
TS-30574,2022-01-20 03:12:00,Email,High,False,22
TS-30575,2022-01-20 04:00:00,Access Management,Low,True,80
TS-30576,2022-01-20 04:48:00,Printing,Medium,True,24
TS-30577,2022-01-20 05:36:00,Software,Medium,True,50
TS-30578,2022-01-20 06:24:00,Database,High,True,24
TS-30579,2022-01-20 07:12:00,Network,Low,True,15
TS-30580,2022-01-20 08:00:00,Printing,Medium,True,90
TS-30581,2022-01-20 08:48:00,Software,Medium,True,40
TS-30582,2022-01-20 09:36:00,Hardware,Medium,True,82
TS-30583,2022-01-20 10:24:00,Email,Medium,False,40
TS-30584,2022-01-20 11:12:00,Software,High,True,2
TS-30585,2022-01-20 12:00:00,Cloud,High,False,10
TS-30586,2022-01-20 12:48:00,Hardware,Low,True,30
TS-30587,2022-01-20 13:36:00,VPN,Medium,True,9
TS-30588,2022-01-20 14:24:00,VPN,Critical,True,53
TS-30589,2022-01-20 15:12:00,Software,Low,True,18
TS-30590,2022-01-20 16:00:00,Access Management,Critical,True,63
TS-30591,2022-01-20 16:48:00,Cloud,Medium,False,26
TS-30592,2022-01-20 17:36:00,Database,Low,False,90
TS-30593,2022-01-20 18:24:00,Software,Critical,True,31
TS-30594,2022-01-20 19:12:00,VPN,Critical,True,37
TS-30595,2022-01-20 20:00:00,VPN,High,True,42
TS-30596,2022-01-20 20:48:00,Cloud,High,True,69
TS-30597,2022-01-20 21:36:00,VPN,Medium,False,67
TS-30598,2022-01-20 22:24:00,Hardware,Medium,True,26
TS-30599,2022-01-20 23:12:00,Security,High,True,15
TS-30600,2022-01-21 00:00:00,Hardware,Medium,True,73
TS-30601,2022-01-21 00:48:00,Email,High,True,35
TS-30602,2022-01-21 01:36:00,Software,High,True,92
TS-30603,2022-01-21 02:24:00,Software,Low,True,36
TS-30604,2022-01-21 03:12:00,VPN,Low,True,11
TS-30605,2022-01-21 04:00:00,Hardware,Medium,True,66
TS-30606,2022-01-21 04:48:00,Cloud,Low,True,7
TS-30607,2022-01-21 05:36:00,VPN,Low,True,58
TS-30608,2022-01-21 06:24:00,Database,Low,True,13
TS-30609,2022-01-21 07:12:00,Security,Critical,True,36
TS-30610,2022-01-21 08:00:00,VPN,Medium,True,72
TS-30611,2022-01-21 08:48:00,Security,Medium,False,25
TS-30612,2022-01-21 09:36:00,Access Management,Medium,True,91
TS-30613,2022-01-21 10:24:00,Security,Low,True,40
TS-30614,2022-01-21 11:12:00,Access Management,High,True,42
TS-30615,2022-01-21 12:00:00,Email,Medium,True,11
TS-30616,2022-01-21 12:48:00,Access Management,Low,True,92
TS-30617,2022-01-21 13:36:00,Printing,Critical,True,22
TS-30618,2022-01-21 14:24:00,Hardware,Low,True,87
TS-30619,2022-01-21 15:12:00,Security,Critical,False,23
TS-30620,2022-01-21 16:00:00,Printing,High,True,46
TS-30621,2022-01-21 16:48:00,Software,Medium,True,76
TS-30622,2022-01-21 17:36:00,Access Management,High,False,75
TS-30623,2022-01-21 18:24:00,Access Management,Medium,False,49
TS-30624,2022-01-21 19:12:00,VPN,Medium,True,82
TS-30625,2022-01-21 20:00:00,Database,Low,True,67
TS-30626,2022-01-21 20:48:00,Email,Medium,True,57
TS-30627,2022-01-21 21:36:00,Email,High,True,91
TS-30628,2022-01-21 22:24:00,Printing,High,True,68
TS-30629,2022-01-21 23:12:00,Network,Medium,True,6
TS-30630,2022-01-22 00:00:00,Hardware,High,False,11
TS-30631,2022-01-22 00:48:00,Hardware,Medium,True,75
TS-30632,2022-01-22 01:36:00,Cloud,High,True,49
TS-30633,2022-01-22 02:24:00,Database,Medium,True,31
TS-30634,2022-01-22 03:12:00,Cloud,Low,False,55
TS-30635,2022-01-22 04:00:00,Software,Low,True,6
TS-30636,2022-01-22 04:48:00,Network,Low,True,69
TS-30637,2022-01-22 05:36:00,Database,Medium,True,53
TS-30638,2022-01-22 06:24:00,Email,High,True,91
TS-30639,2022-01-22 07:12:00,Access Management,High,True,88
TS-30640,2022-01-22 08:00:00,Database,Low,True,29
TS-30641,2022-01-22 08:48:00,Access Management,High,False,5
TS-30642,2022-01-22 09:36:00,Software,Medium,True,69
TS-30643,2022-01-22 10:24:00,VPN,Low,False,70
TS-30644,2022-01-22 11:12:00,Software,High,True,89
TS-30645,2022-01-22 12:00:00,Cloud,Low,True,43
TS-30646,2022-01-22 12:48:00,Network,Low,False,30
TS-30647,2022-01-22 13:36:00,Security,Critical,True,70
TS-30648,2022-01-22 14:24:00,Software,High,True,88
TS-30649,2022-01-22 15:12:00,VPN,High,False,30
TS-30650,2022-01-22 16:00:00,Access Management,Medium,True,29
TS-30651,2022-01-22 16:48:00,Email,Low,False,89
TS-30652,2022-01-22 17:36:00,Email,Medium,False,33
TS-30653,2022-01-22 18:24:00,Printing,Medium,False,13
TS-30654,2022-01-22 19:12:00,Software,Medium,False,58
TS-30655,2022-01-22 20:00:00,Database,Medium,True,28
TS-30656,2022-01-22 20:48:00,Access Management,Critical,False,56
TS-30657,2022-01-22 21:36:00,Hardware,Critical,True,43
TS-30658,2022-01-22 22:24:00,Database,Medium,False,48
TS-30659,2022-01-22 23:12:00,Email,Critical,True,34
TS-30660,2022-01-23 00:00:00,Hardware,Medium,True,65
TS-30661,2022-01-23 00:48:00,Security,High,True,11
TS-30662,2022-01-23 01:36:00,Access Management,Low,True,73
TS-30663,2022-01-23 02:24:00,Software,Low,True,49
TS-30664,2022-01-23 03:12:00,Software,Medium,True,79
TS-30665,2022-01-23 04:00:00,Hardware,Medium,False,58
TS-30666,2022-01-23 04:48:00,Software,Critical,False,93
TS-30667,2022-01-23 05:36:00,Software,Medium,True,3
TS-30668,2022-01-23 06:24:00,Network,High,True,55
TS-30669,2022-01-23 07:12:00,Software,Medium,True,24
TS-30670,2022-01-23 08:00:00,Database,High,True,64
TS-30671,2022-01-23 08:48:00,Software,Medium,True,57
TS-30672,2022-01-23 09:36:00,Printing,Medium,True,1
TS-30673,2022-01-23 10:24:00,Security,High,True,92
TS-30674,2022-01-23 11:12:00,Email,Medium,True,33
TS-30675,2022-01-23 12:00:00,Cloud,High,True,1
TS-30676,2022-01-23 12:48:00,Software,High,True,33
TS-30677,2022-01-23 13:36:00,Printing,High,True,88
TS-30678,2022-01-23 14:24:00,Database,High,True,53
TS-30679,2022-01-23 15:12:00,VPN,Medium,True,92
TS-30680,2022-01-23 16:00:00,Cloud,Medium,False,66
TS-30681,2022-01-23 16:48:00,Access Management,Medium,True,77
TS-30682,2022-01-23 17:36:00,Database,Medium,False,96
TS-30683,2022-01-23 18:24:00,Email,Critical,True,94
TS-30684,2022-01-23 19:12:00,Software,Medium,True,42
TS-30685,2022-01-23 20:00:00,Software,Medium,False,31
TS-30686,2022-01-23 20:48:00,Email,Low,True,5
TS-30687,2022-01-23 21:36:00,Security,Medium,True,67
TS-30688,2022-01-23 22:24:00,Email,Critical,True,21
TS-30689,2022-01-23 23:12:00,Security,Low,True,74
TS-30690,2022-01-24 00:00:00,Security,Medium,True,21
TS-30691,2022-01-24 00:48:00,Hardware,High,True,70
TS-30692,2022-01-24 01:36:00,Cloud,Low,True,6
TS-30693,2022-01-24 02:24:00,VPN,Low,True,24
TS-30694,2022-01-24 03:12:00,Email,High,False,29
TS-30695,2022-01-24 04:00:00,VPN,High,True,93
TS-30696,2022-01-24 04:48:00,Printing,Critical,True,73
TS-30697,2022-01-24 05:36:00,Printing,High,False,64
TS-30698,2022-01-24 06:24:00,Access Management,Medium,True,77
TS-30699,2022-01-24 07:12:00,VPN,Medium,True,59
TS-30700,2022-01-24 08:00:00,Cloud,Low,True,8
TS-30701,2022-01-24 08:48:00,VPN,Medium,False,19
TS-30702,2022-01-24 09:36:00,Hardware,Low,False,26
TS-30703,2022-01-24 10:24:00,Network,High,True,57
TS-30704,2022-01-24 11:12:00,Security,High,True,19
TS-30705,2022-01-24 12:00:00,Network,Low,True,87
TS-30706,2022-01-24 12:48:00,Security,Critical,True,54
TS-30707,2022-01-24 13:36:00,Database,High,True,94
TS-30708,2022-01-24 14:24:00,VPN,Low,True,37
TS-30709,2022-01-24 15:12:00,Email,Low,True,22
TS-30710,2022-01-24 16:00:00,Software,High,True,61
TS-30711,2022-01-24 16:48:00,Access Management,Critical,True,56
TS-30712,2022-01-24 17:36:00,Software,Medium,True,31
TS-30713,2022-01-24 18:24:00,Hardware,High,True,65
TS-30714,2022-01-24 19:12:00,Hardware,Medium,True,7
TS-30715,2022-01-24 20:00:00,Database,Medium,True,72
TS-30716,2022-01-24 20:48:00,Database,Low,False,26
TS-30717,2022-01-24 21:36:00,Cloud,Low,True,24
TS-30718,2022-01-24 22:24:00,VPN,Medium,True,5
TS-30719,2022-01-24 23:12:00,Security,Medium,True,32
TS-30720,2022-01-25 00:00:00,Database,Medium,False,47
TS-30721,2022-01-25 00:48:00,Access Management,Low,True,59
TS-30722,2022-01-25 01:36:00,Software,Medium,False,43
TS-30723,2022-01-25 02:24:00,Access Management,High,True,87
TS-30724,2022-01-25 03:12:00,Database,High,True,22
TS-30725,2022-01-25 04:00:00,Security,High,True,31
TS-30726,2022-01-25 04:48:00,Email,Medium,False,2
TS-30727,2022-01-25 05:36:00,Database,Medium,False,22
TS-30728,2022-01-25 06:24:00,Database,Medium,True,58
TS-30729,2022-01-25 07:12:00,Software,Critical,False,54
TS-30730,2022-01-25 08:00:00,Email,Low,True,92
TS-30731,2022-01-25 08:48:00,Database,Low,True,23
TS-30732,2022-01-25 09:36:00,Software,Medium,True,15
TS-30733,2022-01-25 10:24:00,Security,Medium,True,65
TS-30734,2022-01-25 11:12:00,Database,High,False,73
TS-30735,2022-01-25 12:00:00,VPN,Medium,True,37
TS-30736,2022-01-25 12:48:00,Email,High,True,51
TS-30737,2022-01-25 13:36:00,Printing,Medium,True,41
TS-30738,2022-01-25 14:24:00,Cloud,Medium,True,30
TS-30739,2022-01-25 15:12:00,Network,Medium,True,32
TS-30740,2022-01-25 16:00:00,Email,Medium,True,5
TS-30741,2022-01-25 16:48:00,Cloud,Medium,True,86
TS-30742,2022-01-25 17:36:00,Security,Medium,True,30
TS-30743,2022-01-25 18:24:00,Printing,Medium,False,16
TS-30744,2022-01-25 19:12:00,VPN,High,False,74
TS-30745,2022-01-25 20:00:00,Database,Low,True,8
TS-30746,2022-01-25 20:48:00,Network,High,True,64
TS-30747,2022-01-25 21:36:00,Database,Critical,True,37
TS-30748,2022-01-25 22:24:00,Database,Low,True,38
TS-30749,2022-01-25 23:12:00,Email,Low,False,82
TS-30750,2022-01-26 00:00:00,Database,High,True,28
TS-30751,2022-01-26 00:48:00,Network,Low,False,41
TS-30752,2022-01-26 01:36:00,Software,Medium,True,78
TS-30753,2022-01-26 02:24:00,Hardware,Low,True,39
TS-30754,2022-01-26 03:12:00,Database,Low,False,62
TS-30755,2022-01-26 04:00:00,Database,High,True,56
TS-30756,2022-01-26 04:48:00,Access Management,Low,False,32
TS-30757,2022-01-26 05:36:00,Database,High,True,3
TS-30758,2022-01-26 06:24:00,Printing,High,True,79
TS-30759,2022-01-26 07:12:00,Database,Low,True,33
TS-30760,2022-01-26 08:00:00,Hardware,High,True,78
TS-30761,2022-01-26 08:48:00,Software,High,False,23
TS-30762,2022-01-26 09:36:00,Email,Medium,True,82
TS-30763,2022-01-26 10:24:00,Hardware,Low,True,70
TS-30764,2022-01-26 11:12:00,Cloud,Medium,False,42
TS-30765,2022-01-26 12:00:00,Hardware,High,True,85
TS-30766,2022-01-26 12:48:00,Network,Medium,True,24
TS-30767,2022-01-26 13:36:00,Cloud,High,False,59
TS-30768,2022-01-26 14:24:00,Access Management,High,False,14
TS-30769,2022-01-26 15:12:00,Printing,Low,True,80
TS-30770,2022-01-26 16:00:00,Cloud,Low,True,92
TS-30771,2022-01-26 16:48:00,Hardware,High,True,61
TS-30772,2022-01-26 17:36:00,Software,Medium,False,57
TS-30773,2022-01-26 18:24:00,Printing,Medium,False,56
TS-30774,2022-01-26 19:12:00,Software,Critical,True,37
TS-30775,2022-01-26 20:00:00,Hardware,Low,True,43
TS-30776,2022-01-26 20:48:00,Access Management,Low,False,58
TS-30777,2022-01-26 21:36:00,Printing,Critical,False,44
TS-30778,2022-01-26 22:24:00,Email,Low,True,29
TS-30779,2022-01-26 23:12:00,Access Management,Medium,True,34
TS-30780,2022-01-27 00:00:00,Email,Low,True,87
TS-30781,2022-01-27 00:48:00,Software,High,False,51
TS-30782,2022-01-27 01:36:00,Network,High,False,42
TS-30783,2022-01-27 02:24:00,Network,Medium,True,80
TS-30784,2022-01-27 03:12:00,Hardware,Critical,True,15
TS-30785,2022-01-27 04:00:00,Access Management,Low,True,1
TS-30786,2022-01-27 04:48:00,Access Management,Low,True,77
TS-30787,2022-01-27 05:36:00,VPN,Low,True,51
TS-30788,2022-01-27 06:24:00,Security,Low,True,39
TS-30789,2022-01-27 07:12:00,Network,Medium,False,23
TS-30790,2022-01-27 08:00:00,Security,Low,True,30
TS-30791,2022-01-27 08:48:00,Cloud,Medium,True,44
TS-30792,2022-01-27 09:36:00,Hardware,Low,False,79
TS-30793,2022-01-27 10:24:00,VPN,Critical,True,27
TS-30794,2022-01-27 11:12:00,Database,Medium,True,30
TS-30795,2022-01-27 12:00:00,Cloud,Low,False,56
TS-30796,2022-01-27 12:48:00,Email,Critical,True,50
TS-30797,2022-01-27 13:36:00,Network,High,True,49
TS-30798,2022-01-27 14:24:00,VPN,Medium,False,75
TS-30799,2022-01-27 15:12:00,VPN,Low,True,33
TS-30800,2022-01-27 16:00:00,Cloud,Medium,False,44
TS-30801,2022-01-27 16:48:00,Hardware,Medium,True,30
TS-30802,2022-01-27 17:36:00,VPN,High,True,85
TS-30803,2022-01-27 18:24:00,Access Management,Critical,True,46
TS-30804,2022-01-27 19:12:00,VPN,High,True,32
TS-30805,2022-01-27 20:00:00,Access Management,High,True,67
TS-30806,2022-01-27 20:48:00,Printing,Low,False,11
TS-30807,2022-01-27 21:36:00,Hardware,High,True,11
TS-30808,2022-01-27 22:24:00,Cloud,Critical,True,16
TS-30809,2022-01-27 23:12:00,Network,Low,True,6
TS-30810,2022-01-28 00:00:00,Cloud,Critical,True,57
TS-30811,2022-01-28 00:48:00,Email,High,True,77
TS-30812,2022-01-28 01:36:00,Software,Medium,True,73
TS-30813,2022-01-28 02:24:00,Cloud,Medium,True,79
TS-30814,2022-01-28 03:12:00,Hardware,Low,False,17
TS-30815,2022-01-28 04:00:00,Network,Low,True,5
TS-30816,2022-01-28 04:48:00,Printing,High,True,29
TS-30817,2022-01-28 05:36:00,Email,Medium,False,28
TS-30818,2022-01-28 06:24:00,Access Management,High,False,81
TS-30819,2022-01-28 07:12:00,Software,Low,True,24
TS-30820,2022-01-28 08:00:00,Security,High,True,11
TS-30821,2022-01-28 08:48:00,Access Management,Medium,False,11
TS-30822,2022-01-28 09:36:00,Software,Medium,True,8
TS-30823,2022-01-28 10:24:00,Printing,High,True,65
TS-30824,2022-01-28 11:12:00,Network,Low,True,94
TS-30825,2022-01-28 12:00:00,Printing,Medium,True,60
TS-30826,2022-01-28 12:48:00,VPN,Medium,True,64
TS-30827,2022-01-28 13:36:00,Security,Medium,False,95
TS-30828,2022-01-28 14:24:00,Security,High,True,45
TS-30829,2022-01-28 15:12:00,Access Management,Medium,True,94
TS-30830,2022-01-28 16:00:00,Software,Low,False,12
TS-30831,2022-01-28 16:48:00,Access Management,Low,False,48
TS-30832,2022-01-28 17:36:00,Network,Medium,True,87
TS-30833,2022-01-28 18:24:00,Network,Medium,True,14
TS-30834,2022-01-28 19:12:00,Cloud,Low,False,62
TS-30835,2022-01-28 20:00:00,Cloud,Medium,True,57
TS-30836,2022-01-28 20:48:00,Network,High,True,76
TS-30837,2022-01-28 21:36:00,Printing,Low,True,17
TS-30838,2022-01-28 22:24:00,Email,Medium,True,63
TS-30839,2022-01-28 23:12:00,Security,Medium,True,27
TS-30840,2022-01-29 00:00:00,VPN,Medium,True,34
TS-30841,2022-01-29 00:48:00,Access Management,Low,True,69
TS-30842,2022-01-29 01:36:00,VPN,Medium,True,78
TS-30843,2022-01-29 02:24:00,Software,Low,True,62
TS-30844,2022-01-29 03:12:00,VPN,High,True,39
TS-30845,2022-01-29 04:00:00,Database,Low,True,65
TS-30846,2022-01-29 04:48:00,Email,Low,True,15
TS-30847,2022-01-29 05:36:00,Database,Low,False,72
TS-30848,2022-01-29 06:24:00,Access Management,Low,True,73
TS-30849,2022-01-29 07:12:00,Network,Low,False,80
TS-30850,2022-01-29 08:00:00,Printing,Low,False,80
TS-30851,2022-01-29 08:48:00,Hardware,Medium,False,7
TS-30852,2022-01-29 09:36:00,Database,Low,True,12
TS-30853,2022-01-29 10:24:00,Hardware,Medium,True,54
TS-30854,2022-01-29 11:12:00,Hardware,Low,True,63
TS-30855,2022-01-29 12:00:00,Cloud,High,True,38
TS-30856,2022-01-29 12:48:00,Access Management,Low,True,78
TS-30857,2022-01-29 13:36:00,Database,Medium,False,69
TS-30858,2022-01-29 14:24:00,Hardware,Medium,False,25
TS-30859,2022-01-29 15:12:00,VPN,Medium,False,35
TS-30860,2022-01-29 16:00:00,Network,Medium,False,3
TS-30861,2022-01-29 16:48:00,Hardware,High,True,68
TS-30862,2022-01-29 17:36:00,Email,High,True,82
TS-30863,2022-01-29 18:24:00,VPN,Medium,True,20
TS-30864,2022-01-29 19:12:00,Printing,Medium,True,11
TS-30865,2022-01-29 20:00:00,Access Management,Medium,True,56
TS-30866,2022-01-29 20:48:00,Access Management,Medium,False,77
