ticket_id,text_clean,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,category,category_encoded,source_dataset
TKT-10231,access system needed reported access system needed department operations impact multiple users hardware replaced under warranty,145,16,17,0,0,1,Access Management,0,classifier_v3
TKT-10232,cannot find printer network reported cannot find printer network department hr impact multiple users,118,14,20,4,0,0,Printing,6,classifier_v3
TKT-10233,cannot find printer network reported cannot find printer network department engineering impact department wide escalated l2 support further investigation,178,19,15,4,0,1,Printing,6,classifier_v3
TKT-10234,vpn working reported vpn working department engineering impact department wide,98,10,8,3,0,1,Network,5,classifier_v3
TKT-10235,print quality poor reported print quality poor department operations impact company wide,100,12,15,4,0,1,Printing,6,classifier_v3
TKT-10236,offboarding checklist reported offboarding checklist department legal impact multiple users escalated l2 support further investigation,153,15,4,6,1,0,Access Management,0,classifier_v3
TKT-10237,spam filter too aggressive reported spam filter too aggressive department engineering impact multiple users,119,14,7,4,0,0,Email,3,classifier_v3
TKT-10238,cannot find printer network reported cannot find printer network department legal impact multiple users,121,14,14,6,1,1,Printing,6,classifier_v3
TKT-10239,possible malware detected reported possible malware detected department sales impact single,108,11,3,4,0,0,Security,7,classifier_v3
TKT-10240,suspicious email received reported suspicious email received department impact department wide third party vendor engaged resolution,151,16,3,4,0,0,Security,7,classifier_v3
TKT-10241,laptop turning reported laptop turning department hr impact multiple users escalated l2 support further investigation,150,15,0,3,0,0,Hardware,4,classifier_v3
TKT-10242,split tunnel configuration reported split tunnel configuration department finance impact company wide,113,12,10,0,0,1,VPN,9,classifier_v3
TKT-10243,outlook syncing reported outlook syncing department finance impact single issue error provided training,138,13,10,1,0,1,Email,3,classifier_v3
TKT-10244,wifi drops frequently reported wifi drops frequently department finance impact department wide,106,12,10,1,0,1,Network,5,classifier_v3
TKT-10245,sso working reported sso working department operations impact multiple users issue error provided training,136,14,2,4,0,0,Access Management,0,classifier_v3
TKT-10246,new employee onboarding reported new employee onboarding department hr impact company wide credentials reset access restored,145,16,7,5,1,0,Access Management,0,classifier_v3
TKT-10247,remote access denied reported remote access denied department legal impact department wide,102,12,0,2,0,0,VPN,9,classifier_v3
TKT-10248,spam filter too aggressive reported spam filter too aggressive department legal impact department wide configuration updated verified working,157,18,5,5,1,0,Email,3,classifier_v3
TKT-10249,possible malware detected reported possible malware detected department legal impact company wide,109,12,17,2,0,1,Security,7,classifier_v3
TKT-10250,two factor auth working reported two factor auth working department sales impact single issue resolved restarting service,153,17,3,3,0,0,VPN,9,classifier_v3
TKT-10251,software update failed reported software update failed department hr impact company wide,100,12,11,4,0,1,Software,8,classifier_v3
TKT-10252,password reset required reported password reset required department impact department wide workaround provided while permanent fix pending,156,17,14,6,1,1,Security,7,classifier_v3
TKT-10253,new employee onboarding reported new employee onboarding department legal impact department wide,108,12,7,1,0,0,Access Management,0,classifier_v3
TKT-10254,suspicious email received reported suspicious email received department engineering impact multiple users,117,12,15,6,1,1,Security,7,classifier_v3
TKT-10255,password reset required reported password reset required department hr impact single configuration updated verified working,144,15,5,5,1,0,Security,7,classifier_v3
TKT-10256,slow network speed reported slow network speed department legal impact company wide issue error provided training,135,16,14,2,0,1,Network,5,classifier_v3
TKT-10257,sso working reported sso working department legal impact multiple users third party vendor engaged resolution,133,15,11,3,0,1,Access Management,0,classifier_v3
TKT-10258,software update failed reported software update failed department finance impact single credentials reset access restored,147,15,21,4,0,0,Software,8,classifier_v3
TKT-10259,new employee onboarding reported new employee onboarding department finance impact multiple users issue resolved restarting service,150,16,11,0,0,1,Access Management,0,classifier_v3
TKT-10260,possible malware detected reported possible malware detected department legal impact company wide,109,12,13,1,0,1,Security,7,classifier_v3
TKT-10261,driver installation failed reported driver installation failed department legal impact company wide escalated l2 support further investigation,161,17,17,2,0,1,Printing,6,classifier_v3
TKT-10262,paper jammed reported paper jammed department engineering impact single issue error provided training,128,13,20,2,0,0,Printing,6,classifier_v3
TKT-10263,aws instance responding reported aws instance responding department engineering impact single third party vendor engaged resolution,160,16,1,3,0,0,Cloud,1,classifier_v3
TKT-10264,sso working reported sso working department engineering impact single network settings reconfigured,124,12,15,0,0,1,Access Management,0,classifier_v3
TKT-10265,printer offline reported printer offline department finance impact department wide third party vendor engaged resolution,136,15,7,3,0,0,Printing,6,classifier_v3
TKT-10266,printer offline reported printer offline department engineering impact company wide,95,10,21,5,1,0,Printing,6,classifier_v3
TKT-10267,vpn slow performance reported vpn slow performance department legal impact department wide,102,12,5,6,1,0,VPN,9,classifier_v3
TKT-10268,printer jam reported printer jam department finance impact multiple users,85,10,6,4,0,0,Hardware,4,classifier_v3
TKT-10269,possible malware detected reported possible malware detected department impact single issue error provided training,145,14,14,5,1,1,Security,7,classifier_v3
TKT-10270,docker container crash reported docker container crash department legal impact multiple users network settings reconfigured,135,15,5,4,0,0,Cloud,1,classifier_v3
TKT-10271,error code 0x80070057 reported error code 0x80070057 department operations impact single hardware replaced under warranty,138,15,11,1,0,1,Software,8,classifier_v3
TKT-10272,role change request reported role change request department finance impact company wide issue error provided training,139,16,5,3,0,0,Access Management,0,classifier_v3
TKT-10273,calendar invites working reported calendar invites working department operations impact company wide,120,12,6,4,0,0,Email,3,classifier_v3
TKT-10274,driver installation failed reported driver installation failed department legal impact single hardware replaced under warranty,143,15,1,1,0,0,Printing,6,classifier_v3
TKT-10275,outlook syncing reported outlook syncing department legal impact department wide,100,10,16,5,1,1,Email,3,classifier_v3
TKT-10276,role change request reported role change request department engineering impact company wide,103,12,4,2,0,0,Access Management,0,classifier_v3
TKT-10277,database backup failed reported database backup failed department operations impact multiple users,110,12,5,0,0,0,Database,2,classifier_v3
TKT-10278,error code 0x80070057 reported error code 0x80070057 department legal impact company wide hardware replaced under warranty,134,16,0,2,0,0,Software,8,classifier_v3
