ticket_id,category_encoded,priority_numeric,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,resolution_hours,sla_target_hours,sla_risk
TKT-10446,2,1,158,17,18,6,1,1,88.0,72,1
TKT-10447,5,3,166,18,18,3,0,1,23.0,8,1
TKT-10448,8,4,124,11,12,4,0,1,38.0,2,1
TKT-10449,9,1,129,14,2,4,0,0,67.0,72,0
TKT-10450,7,2,143,17,1,3,0,0,41.0,24,1
TKT-10451,8,2,110,12,17,4,0,1,38.0,24,1
TKT-10452,2,4,155,16,2,4,0,0,8.0,2,1
TKT-10453,3,4,120,14,6,4,0,0,39.0,2,1
TKT-10454,3,3,126,14,18,0,0,1,18.0,8,1
TKT-10455,0,2,140,14,14,3,0,1,30.0,24,1
TKT-10456,4,3,92,10,15,0,0,1,39.0,8,1
TKT-10457,9,2,144,16,19,4,0,0,34.0,24,1
TKT-10458,5,2,94,10,5,6,1,0,39.0,24,1
TKT-10459,2,1,107,12,10,5,1,1,39.0,72,0
TKT-10460,4,2,103,10,8,1,0,1,39.0,24,1
TKT-10461,1,2,169,17,6,1,0,0,33.0,24,1
TKT-10462,4,1,150,16,3,2,0,0,97.0,72,1
TKT-10463,0,3,130,12,17,1,0,1,3.0,8,0
TKT-10464,4,1,108,10,19,6,1,0,39.0,72,0
TKT-10465,3,1,138,15,14,2,0,1,57.0,72,0
TKT-10466,1,2,147,15,14,1,0,1,48.0,24,1
TKT-10467,6,2,91,10,13,4,0,1,39.0,24,1
TKT-10468,2,3,152,16,20,4,0,0,8.0,8,0
TKT-10469,6,1,170,19,12,5,1,1,64.0,72,0
TKT-10470,5,4,144,15,2,4,0,0,3.0,2,1
TKT-10471,3,2,142,16,0,4,0,0,8.0,24,0
TKT-10472,2,4,98,11,22,5,1,0,39.0,2,1
TKT-10473,7,2,138,16,2,3,0,0,45.0,24,1
TKT-10474,5,2,139,15,20,6,1,0,35.0,24,1
TKT-10475,9,2,110,11,0,3,0,0,40.0,24,1
TKT-10476,9,2,157,17,15,3,0,1,24.0,24,0
TKT-10477,9,2,94,11,17,1,0,1,40.0,24,1
TKT-10478,3,2,137,14,2,1,0,0,32.0,24,1
TKT-10479,0,2,131,14,15,0,0,1,37.0,24,1
TKT-10480,1,3,154,17,21,1,0,0,3.0,8,0
TKT-10481,0,2,96,11,1,1,0,0,39.0,24,1
TKT-10482,1,2,169,19,17,6,1,1,46.0,24,1
TKT-10483,7,1,118,12,3,5,1,0,41.0,72,0
TKT-10484,5,1,107,10,23,3,0,0,39.0,72,0
TKT-10485,8,1,91,10,16,2,0,1,38.0,72,0
TKT-10486,9,3,163,19,2,6,1,0,15.0,8,1
TKT-10487,7,2,151,16,11,1,0,1,17.0,24,0
TKT-10488,8,3,145,17,11,6,1,1,17.0,8,1
TKT-10489,0,1,110,12,22,5,1,0,39.0,72,0
TKT-10490,8,2,175,17,4,4,0,0,10.0,24,0
TKT-10491,8,1,104,12,14,5,1,1,38.0,72,0
TKT-10492,6,1,98,12,5,6,1,0,39.0,72,0
TKT-10493,5,2,149,16,1,3,0,0,33.0,24,1
TKT-10494,1,3,160,18,1,3,0,0,16.0,8,1
TKT-10495,3,2,115,12,8,3,0,1,39.0,24,1
TKT-10496,4,1,98,9,3,5,1,0,39.0,72,0
TKT-10497,5,1,94,9,13,6,1,1,39.0,72,0
TKT-10498,3,1,158,19,0,1,0,0,119.0,72,1
TKT-10499,9,1,114,12,16,1,0,1,40.0,72,0
TKT-10500,9,3,152,17,22,3,0,0,7.0,8,0
TKT-10501,5,1,144,15,16,2,0,1,61.0,72,0
TKT-10502,2,1,105,12,1,0,0,0,39.0,72,0
TKT-10503,8,3,128,14,15,1,0,1,19.0,8,1
TKT-10504,8,2,127,14,10,4,0,1,8.0,24,0
TKT-10505,6,2,134,14,9,1,0,1,8.0,24,0
TKT-10506,1,2,119,13,3,2,0,0,38.0,24,1
TKT-10507,3,1,144,14,12,4,0,1,46.0,72,0
TKT-10508,3,2,112,13,3,2,0,0,39.0,24,1
TKT-10509,1,2,152,16,10,2,0,1,36.0,24,1
TKT-10510,4,2,98,10,20,0,0,0,39.0,24,1
TKT-10511,3,1,162,18,9,3,0,1,67.0,72,0
TKT-10512,5,1,110,11,20,2,0,0,39.0,72,0
TKT-10513,3,1,120,12,22,2,0,0,39.0,72,0
TKT-10514,1,1,153,17,9,5,1,1,88.0,72,1
TKT-10515,9,1,158,16,7,1,0,0,85.0,72,1
TKT-10516,3,2,138,16,6,3,0,0,12.0,24,0
TKT-10517,5,3,109,12,8,6,1,1,39.0,8,1
TKT-10518,0,1,107,12,13,1,0,1,39.0,72,0
TKT-10519,6,2,115,13,5,6,1,0,13.0,24,0
TKT-10520,4,2,147,15,20,0,0,0,35.0,24,1
TKT-10521,8,3,143,15,19,2,0,0,15.0,8,1
TKT-10522,1,1,153,15,21,5,1,0,36.0,72,0
TKT-10523,6,2,123,14,10,5,1,1,39.0,24,1
TKT-10524,4,3,146,15,21,3,0,0,21.0,8,1
TKT-10525,1,2,110,12,6,1,0,0,38.0,24,1
TKT-10526,4,2,129,16,6,3,0,0,44.0,24,1
TKT-10527,6,1,133,15,0,6,1,0,108.0,72,1
TKT-10528,8,3,112,12,2,1,0,0,38.0,8,1
TKT-10529,2,1,114,12,0,1,0,0,39.0,72,0
TKT-10530,5,2,97,12,1,5,1,0,39.0,24,1
TKT-10531,6,1,124,14,9,6,1,1,52.0,72,0
TKT-10532,4,2,142,13,19,3,0,0,26.0,24,1
TKT-10533,8,2,170,17,14,4,0,1,30.0,24,1
TKT-10534,5,2,135,16,9,4,0,1,38.0,24,1
TKT-10535,8,2,149,15,14,3,0,1,15.0,24,0
TKT-10536,9,2,111,12,8,1,0,1,40.0,24,1
TKT-10537,4,2,144,14,19,2,0,0,22.0,24,0
TKT-10538,4,2,138,12,14,2,0,1,43.0,24,1
TKT-10539,1,1,112,11,9,1,0,1,38.0,72,0
TKT-10540,3,2,145,15,21,2,0,0,26.0,24,1
TKT-10541,5,1,132,14,0,4,0,0,41.0,72,0
TKT-10542,8,1,101,11,5,3,0,0,38.0,72,0
TKT-10543,6,2,111,11,9,0,0,1,39.0,24,1
TKT-10544,4,3,106,10,1,6,1,0,39.0,8,1
TKT-10545,2,1,102,11,7,1,0,0,39.0,72,0
TKT-10546,6,3,149,15,20,5,1,0,10.0,8,1
TKT-10547,7,3,107,12,20,1,0,0,41.0,8,1
TKT-10548,3,2,111,13,0,6,1,0,39.0,24,1
TKT-10549,8,2,103,12,15,0,0,1,38.0,24,1
TKT-10550,6,2,111,11,21,3,0,0,39.0,24,1
TKT-10551,8,2,137,14,22,2,0,0,15.0,24,0
TKT-10552,9,1,95,10,5,0,0,0,40.0,72,0
TKT-10553,4,1,122,14,4,3,0,0,43.0,72,0
TKT-10554,8,1,152,16,7,5,1,0,80.0,72,1
TKT-10555,3,4,112,11,6,4,0,0,39.0,2,1
TKT-10556,3,4,170,19,5,0,0,0,1.0,2,0
TKT-10557,2,3,108,11,4,0,0,0,39.0,8,1
TKT-10558,4,1,95,9,15,4,0,1,39.0,72,0
TKT-10559,5,1,111,14,1,0,0,0,39.0,72,0
TKT-10560,4,1,146,14,9,1,0,1,77.0,72,1
TKT-10561,4,1,129,13,13,2,0,1,66.0,72,0
TKT-10562,0,2,102,11,1,2,0,0,39.0,24,1
TKT-10563,4,2,131,14,19,3,0,0,42.0,24,1
TKT-10564,4,2,130,14,14,2,0,1,9.0,24,0
TKT-10565,4,3,137,14,0,3,0,0,21.0,8,1
TKT-10566,6,3,115,13,15,3,0,1,39.0,8,1
TKT-10567,2,4,120,12,23,0,0,0,39.0,2,1
TKT-10568,8,1,110,12,22,4,0,0,38.0,72,0
TKT-10569,0,3,86,10,3,5,1,0,39.0,8,1
TKT-10570,4,2,122,14,23,6,1,0,20.0,24,0
TKT-10571,4,2,130,12,23,5,1,0,33.0,24,1
TKT-10572,7,1,148,15,21,3,0,0,25.0,72,0
TKT-10573,8,2,105,11,9,0,0,1,38.0,24,1
TKT-10574,5,2,137,13,18,1,0,1,22.0,24,0
TKT-10575,1,4,151,15,0,6,1,0,3.0,2,1
TKT-10576,2,2,109,12,23,1,0,0,39.0,24,1
TKT-10577,0,1,103,10,7,5,1,0,39.0,72,0
TKT-10578,7,2,168,17,4,2,0,0,42.0,24,1
TKT-10579,5,2,144,16,7,5,1,0,15.0,24,0
TKT-10580,8,3,166,16,10,0,0,1,13.0,8,1
TKT-10581,8,1,160,16,7,0,0,0,77.0,72,1
TKT-10582,5,1,143,17,10,1,0,1,28.0,72,0
TKT-10583,2,2,108,12,1,5,1,0,39.0,24,1
TKT-10584,3,1,162,15,0,1,0,0,78.0,72,1
TKT-10585,4,2,146,13,14,2,0,1,20.0,24,0
TKT-10586,1,1,165,17,16,0,0,1,60.0,72,0
TKT-10587,5,2,160,18,19,1,0,0,26.0,24,1
TKT-10588,0,2,86,9,4,5,1,0,39.0,24,1
TKT-10589,9,1,153,17,14,3,0,1,94.0,72,1
TKT-10590,8,4,101,11,8,3,0,1,38.0,2,1
TKT-10591,0,1,147,17,5,2,0,0,81.0,72,1
TKT-10592,8,3,108,12,3,1,0,0,38.0,8,1
TKT-10593,3,2,111,13,1,0,0,0,39.0,24,1
TKT-10594,7,1,157,16,8,6,1,1,72.0,72,0
TKT-10595,8,2,128,12,17,1,0,1,38.0,24,1
TKT-10596,7,2,158,16,12,2,0,1,35.0,24,1
TKT-10597,8,2,108,12,13,1,0,1,38.0,24,1
TKT-10598,7,2,109,11,22,0,0,0,41.0,24,1
TKT-10599,9,2,141,15,14,5,1,1,35.0,24,1
TKT-10600,3,2,158,18,7,5,1,0,13.0,24,0
TKT-10601,5,1,137,17,17,3,0,1,94.0,72,1
TKT-10602,6,3,115,12,20,3,0,0,39.0,8,1
TKT-10603,0,2,149,15,20,4,0,0,33.0,24,1
TKT-10604,8,2,137,15,22,6,1,0,24.0,24,0
TKT-10605,6,2,131,14,3,2,0,0,37.0,24,1
TKT-10606,5,4,132,15,10,0,0,1,2.0,2,0
TKT-10607,7,2,110,12,4,0,0,0,41.0,24,1
TKT-10608,5,2,126,13,9,0,0,1,15.0,24,0
TKT-10609,6,1,140,15,7,5,1,0,51.0,72,0
TKT-10610,6,3,148,17,18,4,0,1,8.0,8,0
TKT-10611,9,2,156,17,12,2,0,1,47.0,24,1
TKT-10612,0,2,143,13,22,2,0,0,30.0,24,1
TKT-10613,1,3,90,12,15,6,1,1,38.0,8,1
TKT-10614,7,1,111,12,21,6,1,0,41.0,72,0
TKT-10615,5,1,131,15,4,4,0,0,100.0,72,1
TKT-10616,5,1,171,19,17,2,0,1,32.0,72,0
TKT-10617,5,2,150,16,19,6,1,0,15.0,24,0
TKT-10618,7,4,149,15,12,3,0,1,2.0,2,0
TKT-10619,9,2,100,11,2,6,1,0,40.0,24,1
TKT-10620,9,1,121,14,7,0,0,0,40.0,72,0
TKT-10621,7,1,116,12,2,4,0,0,41.0,72,0
TKT-10622,1,3,150,16,9,0,0,1,4.0,8,0
TKT-10623,4,3,100,10,21,4,0,0,39.0,8,1
TKT-10624,3,2,103,12,15,4,0,1,39.0,24,1
TKT-10625,8,2,152,16,7,3,0,0,14.0,24,0
TKT-10626,4,3,142,14,21,6,1,0,14.0,8,1
TKT-10627,8,2,150,16,1,4,0,0,23.0,24,0
TKT-10628,5,3,88,9,22,0,0,0,39.0,8,1
TKT-10629,2,2,137,16,23,0,0,0,14.0,24,0
TKT-10630,1,3,141,15,5,6,1,0,5.0,8,0
TKT-10631,0,1,107,10,4,5,1,0,39.0,72,0
TKT-10632,0,2,106,10,13,3,0,1,39.0,24,1
TKT-10633,9,2,148,18,4,4,0,0,47.0,24,1
TKT-10634,0,2,105,12,7,5,1,0,39.0,24,1
TKT-10635,7,4,113,12,13,5,1,1,41.0,2,1
TKT-10636,8,2,107,12,12,1,0,1,38.0,24,1
TKT-10637,0,1,161,15,23,2,0,0,79.0,72,1
TKT-10638,3,4,117,12,11,6,1,1,39.0,2,1
TKT-10639,0,3,146,16,13,5,1,1,16.0,8,1
TKT-10640,1,3,158,16,7,2,0,0,24.0,8,1
TKT-10641,5,2,100,11,9,0,0,1,39.0,24,1
TKT-10642,3,1,127,13,14,2,0,1,47.0,72,0
TKT-10643,7,3,133,15,7,4,0,0,11.0,8,1
TKT-10644,3,1,114,13,17,6,1,1,39.0,72,0
TKT-10645,8,3,128,14,20,2,0,0,14.0,8,1
TKT-10646,2,4,150,16,23,2,0,0,3.0,2,1
TKT-10647,5,1,91,10,23,3,0,0,39.0,72,0
TKT-10648,0,1,127,15,21,3,0,0,80.0,72,1
TKT-10649,9,1,116,11,3,6,1,0,40.0,72,0
TKT-10650,0,2,142,15,21,5,1,0,41.0,24,1
TKT-10651,3,1,134,13,1,0,0,0,62.0,72,0
TKT-10652,1,4,117,11,14,2,0,1,38.0,2,1
TKT-10653,5,2,110,11,13,2,0,1,39.0,24,1
TKT-10654,0,3,137,14,14,5,1,1,3.0,8,0
TKT-10655,5,2,138,14,8,4,0,1,9.0,24,0
TKT-10656,0,1,147,17,5,6,1,0,31.0,72,0
TKT-10657,4,2,105,10,10,6,1,1,39.0,24,1
TKT-10658,6,3,133,16,10,5,1,1,24.0,8,1
TKT-10659,0,1,144,13,7,6,1,0,90.0,72,1
TKT-10660,5,2,99,11,21,4,0,0,39.0,24,1
TKT-10661,8,1,104,12,14,6,1,1,38.0,72,0
TKT-10662,3,2,105,10,19,6,1,0,39.0,24,1
TKT-10663,2,3,116,12,3,4,0,0,39.0,8,1
TKT-10664,1,2,100,12,20,4,0,0,38.0,24,1
TKT-10665,1,1,153,16,2,5,1,0,59.0,72,0
TKT-10666,6,2,125,13,9,1,0,1,11.0,24,0
TKT-10667,6,2,80,9,21,2,0,0,39.0,24,1
TKT-10668,1,2,102,11,9,3,0,1,38.0,24,1
TKT-10669,5,3,130,14,0,1,0,0,20.0,8,1
TKT-10670,0,2,132,14,13,6,1,1,22.0,24,0
TKT-10671,4,2,101,10,10,2,0,1,39.0,24,1
TKT-10672,1,2,140,15,7,6,1,0,44.0,24,1
TKT-10673,3,1,101,10,23,2,0,0,39.0,72,0
TKT-10674,1,2,108,12,20,2,0,0,38.0,24,1
TKT-10675,0,1,97,10,1,1,0,0,39.0,72,0
TKT-10676,9,2,154,16,12,1,0,1,40.0,24,1
TKT-10677,1,1,113,12,18,2,0,1,38.0,72,0
TKT-10678,4,3,125,13,21,0,0,0,3.0,8,0
TKT-10679,9,3,162,16,3,0,0,0,15.0,8,1
TKT-10680,8,1,151,17,11,0,0,1,89.0,72,1
TKT-10681,8,3,110,12,5,4,0,0,38.0,8,1
TKT-10682,7,1,158,16,8,0,0,1,50.0,72,0
TKT-10683,8,3,139,15,2,4,0,0,14.0,8,1
TKT-10684,3,2,105,10,20,2,0,0,39.0,24,1
TKT-10685,2,3,154,17,1,5,1,0,12.0,8,1
TKT-10686,9,2,115,14,23,3,0,0,40.0,24,1
TKT-10687,5,1,156,16,12,6,1,1,69.0,72,0
TKT-10688,1,1,126,16,2,5,1,0,25.0,72,0
TKT-10689,2,2,108,11,11,5,1,1,39.0,24,1
TKT-10690,7,3,152,16,11,3,0,1,11.0,8,1
TKT-10691,7,1,117,11,17,0,0,1,41.0,72,0
TKT-10692,0,3,160,18,15,6,1,1,5.0,8,0
TKT-10693,4,2,146,15,4,4,0,0,44.0,24,1
TKT-10694,3,2,147,15,6,4,0,0,42.0,24,1
TKT-10695,4,3,85,9,20,6,1,0,39.0,8,1
TKT-10696,6,1,86,10,5,1,0,0,39.0,72,0
TKT-10697,7,2,102,12,8,0,0,1,41.0,24,1
TKT-10698,5,1,143,16,20,4,0,0,92.0,72,1
TKT-10699,2,2,102,11,0,1,0,0,39.0,24,1
TKT-10700,4,2,138,14,16,5,1,1,44.0,24,1
TKT-10701,9,1,101,12,3,5,1,0,40.0,72,0
TKT-10702,3,2,145,15,12,3,0,1,41.0,24,1
TKT-10703,4,2,105,10,4,1,0,0,39.0,24,1
TKT-10704,5,2,94,10,8,6,1,1,39.0,24,1
TKT-10705,9,4,141,17,2,5,1,0,1.0,2,0
TKT-10706,5,3,108,13,23,5,1,0,39.0,8,1
TKT-10707,7,2,145,15,22,4,0,0,18.0,24,0
TKT-10708,8,1,106,12,13,5,1,1,38.0,72,0
TKT-10709,4,1,149,14,15,1,0,1,47.0,72,0
TKT-10710,7,1,145,16,3,2,0,0,46.0,72,0
TKT-10711,9,2,151,15,11,0,0,1,36.0,24,1
TKT-10712,6,1,150,14,21,4,0,0,57.0,72,0
TKT-10713,1,2,153,16,12,5,1,1,14.0,24,0
TKT-10714,8,1,107,12,16,3,0,1,38.0,72,0
TKT-10715,1,2,111,12,1,1,0,0,38.0,24,1
TKT-10716,2,4,102,11,20,1,0,0,39.0,2,1
TKT-10717,8,2,100,12,15,6,1,1,38.0,24,1
TKT-10718,5,2,156,17,18,3,0,1,33.0,24,1
TKT-10719,1,3,140,15,2,5,1,0,4.0,8,0
TKT-10720,0,4,119,13,6,0,0,0,1.0,2,0
TKT-10721,3,1,119,11,1,5,1,0,39.0,72,0
TKT-10722,1,2,169,18,8,4,0,1,39.0,24,1
TKT-10723,1,1,99,11,9,2,0,1,38.0,72,0
TKT-10724,9,2,102,12,16,1,0,1,40.0,24,1
TKT-10725,2,2,98,11,18,2,0,1,39.0,24,1
TKT-10726,4,1,106,10,10,2,0,1,39.0,72,0
TKT-10727,1,2,161,16,23,0,0,0,32.0,24,1
TKT-10728,0,2,137,16,12,3,0,1,11.0,24,0
TKT-10729,2,2,111,12,22,2,0,0,39.0,24,1
TKT-10730,4,3,150,15,13,5,1,1,15.0,8,1
TKT-10731,9,2,104,11,14,1,0,1,40.0,24,1
TKT-10732,6,1,121,14,3,4,0,0,39.0,72,0
TKT-10733,6,2,123,14,7,6,1,0,46.0,24,1
TKT-10734,1,4,115,14,19,1,0,0,38.0,2,1
TKT-10735,8,1,147,16,0,6,1,0,83.0,72,1
TKT-10736,6,2,127,14,16,2,0,1,28.0,24,1
TKT-10737,1,2,153,17,2,2,0,0,28.0,24,1
TKT-10738,6,3,136,14,3,6,1,0,16.0,8,1
TKT-10739,6,2,121,13,10,1,0,1,36.0,24,1
TKT-10740,8,3,88,10,8,1,0,1,38.0,8,1
TKT-10741,9,2,159,18,22,4,0,0,36.0,24,1
TKT-10742,0,2,146,16,4,1,0,0,48.0,24,1
TKT-10743,7,2,116,12,9,2,0,1,41.0,24,1
TKT-10744,8,1,147,16,10,2,0,1,25.0,72,0
TKT-10745,0,3,157,17,2,0,0,0,14.0,8,1
TKT-10746,7,3,91,11,21,1,0,0,41.0,8,1
TKT-10747,4,2,99,9,21,5,1,0,39.0,24,1
TKT-10748,9,1,144,16,17,4,0,1,51.0,72,0
TKT-10749,3,2,106,12,7,6,1,0,39.0,24,1
TKT-10750,2,4,144,15,13,1,0,1,8.0,2,1
TKT-10751,6,3,137,16,8,2,0,1,18.0,8,1
TKT-10752,3,2,120,14,16,2,0,1,39.0,24,1
TKT-10753,1,2,133,15,22,5,1,0,34.0,24,1
TKT-10754,2,1,138,16,2,2,0,0,72.0,72,0
TKT-10755,9,4,140,16,23,6,1,0,8.0,2,1
TKT-10756,1,1,105,12,18,2,0,1,38.0,72,0
TKT-10757,1,3,99,11,13,3,0,1,38.0,8,1
TKT-10758,7,2,126,14,12,3,0,1,20.0,24,0
TKT-10759,5,1,166,19,2,2,0,0,28.0,72,0
TKT-10760,6,4,135,14,18,3,0,1,7.0,2,1
TKT-10761,9,3,147,16,22,4,0,0,20.0,8,1
TKT-10762,1,2,102,12,13,4,0,1,38.0,24,1
TKT-10763,5,2,89,10,11,5,1,1,39.0,24,1
TKT-10764,5,1,129,13,11,4,0,1,27.0,72,0
TKT-10765,0,1,96,10,12,2,0,1,39.0,72,0
TKT-10766,4,1,125,13,12,4,0,1,75.0,72,1
TKT-10767,1,3,110,12,7,3,0,0,38.0,8,1
TKT-10768,3,1,152,18,15,2,0,1,43.0,72,0
TKT-10769,5,1,154,16,13,4,0,1,118.0,72,1
TKT-10770,4,1,113,13,12,1,0,1,77.0,72,1
TKT-10771,4,3,133,15,18,3,0,1,9.0,8,1
TKT-10772,2,2,144,16,3,0,0,0,45.0,24,1
TKT-10773,8,2,156,15,0,5,1,0,18.0,24,0
TKT-10774,2,1,108,12,15,4,0,1,39.0,72,0
TKT-10775,4,2,98,9,6,1,0,0,39.0,24,1
TKT-10776,9,4,98,12,18,1,0,1,40.0,2,1
TKT-10777,6,2,88,9,2,0,0,0,39.0,24,1
TKT-10778,3,1,122,14,6,5,1,0,39.0,72,0
TKT-10779,6,4,159,18,3,0,0,0,3.0,2,1
TKT-10780,4,1,143,15,13,3,0,1,116.0,72,1
TKT-10781,0,2,97,9,8,4,0,1,39.0,24,1
TKT-10782,9,1,129,14,8,5,1,1,86.0,72,1
TKT-10783,2,2,143,15,7,6,1,0,30.0,24,1
TKT-10784,9,3,141,15,4,1,0,0,3.0,8,0
TKT-10785,9,3,98,12,7,3,0,0,40.0,8,1
TKT-10786,5,2,133,15,21,6,1,0,23.0,24,0
TKT-10787,8,2,137,14,0,5,1,0,22.0,24,0
TKT-10788,9,3,158,16,18,1,0,1,7.0,8,0
TKT-10789,4,1,147,14,12,1,0,1,108.0,72,1
TKT-10790,4,2,96,9,15,5,1,1,39.0,24,1
TKT-10791,7,1,97,12,15,1,0,1,41.0,72,0
TKT-10792,1,2,143,17,0,5,1,0,28.0,24,1
TKT-10793,9,1,147,16,11,4,0,1,53.0,72,0
TKT-10794,5,2,111,13,8,4,0,1,39.0,24,1
TKT-10795,0,3,157,16,15,4,0,1,23.0,8,1
TKT-10796,5,1,103,12,6,0,0,0,39.0,72,0
TKT-10797,9,1,151,17,17,4,0,1,97.0,72,1
TKT-10798,9,1,99,11,8,2,0,1,40.0,72,0
TKT-10799,8,1,118,11,23,3,0,0,38.0,72,0
TKT-10800,1,4,156,16,15,4,0,1,3.0,2,1
TKT-10801,1,2,148,17,8,2,0,1,20.0,24,0
TKT-10802,1,4,170,18,23,2,0,0,1.0,2,0
TKT-10803,8,1,156,17,19,5,1,0,75.0,72,1
TKT-10804,5,1,120,14,8,3,0,1,39.0,72,0
TKT-10805,7,1,155,16,16,3,0,1,79.0,72,1
TKT-10806,1,2,160,16,3,3,0,0,8.0,24,0
TKT-10807,5,2,119,13,0,4,0,0,35.0,24,1
TKT-10808,2,2,141,15,2,0,0,0,36.0,24,1
TKT-10809,2,2,114,12,5,3,0,0,39.0,24,1
TKT-10810,5,1,98,12,21,6,1,0,39.0,72,0
TKT-10811,6,3,95,12,10,1,0,1,39.0,8,1
TKT-10812,2,1,153,17,10,6,1,1,66.0,72,0
TKT-10813,4,2,107,12,9,2,0,1,28.0,24,1
TKT-10814,7,2,111,12,18,2,0,1,41.0,24,1
TKT-10815,1,4,107,12,3,0,0,0,38.0,2,1
TKT-10816,8,2,158,17,5,6,1,0,33.0,24,1
TKT-10817,1,3,106,12,9,4,0,1,38.0,8,1
TKT-10818,3,1,146,17,5,0,0,0,62.0,72,0
TKT-10819,7,2,115,12,16,5,1,1,41.0,24,1
TKT-10820,1,2,149,15,14,5,1,1,14.0,24,0
TKT-10821,2,2,116,12,21,0,0,0,39.0,24,1
TKT-10822,6,1,151,15,4,2,0,0,84.0,72,1
TKT-10823,8,2,174,16,7,6,1,0,45.0,24,1
TKT-10824,8,2,146,16,2,1,0,0,20.0,24,0
TKT-10825,7,4,146,16,16,6,1,1,3.0,2,1
TKT-10826,9,2,97,12,14,5,1,1,40.0,24,1
TKT-10827,3,3,154,18,21,3,0,0,24.0,8,1
TKT-10828,4,3,99,10,4,2,0,0,39.0,8,1
TKT-10829,5,1,137,15,14,2,0,1,82.0,72,1
TKT-10830,3,1,124,14,6,1,0,0,39.0,72,0
TKT-10831,0,1,107,12,17,6,1,1,39.0,72,0
TKT-10832,7,2,135,16,13,4,0,1,34.0,24,1
TKT-10833,4,2,157,15,18,5,1,1,47.0,24,1
TKT-10834,1,3,146,16,3,4,0,0,17.0,8,1
TKT-10835,3,2,117,12,16,2,0,1,39.0,24,1
TKT-10836,3,2,117,14,7,4,0,0,39.0,24,1
TKT-10837,6,1,174,18,21,0,0,0,87.0,72,1
TKT-10838,9,2,119,14,9,0,0,1,40.0,24,1
TKT-10839,1,2,165,19,1,6,1,0,36.0,24,1
TKT-10840,7,3,138,16,23,3,0,0,21.0,8,1
TKT-10841,1,2,171,17,1,4,0,0,25.0,24,1
TKT-10842,5,3,139,16,15,2,0,1,12.0,8,1
TKT-10843,6,3,149,17,19,2,0,0,10.0,8,1
TKT-10844,3,2,137,16,22,1,0,0,25.0,24,1
TKT-10845,6,1,132,14,11,5,1,1,72.0,72,0
TKT-10846,5,3,150,17,9,0,0,1,4.0,8,0
TKT-10847,3,2,162,18,1,4,0,0,34.0,24,1
TKT-10848,7,2,108,11,19,2,0,0,41.0,24,1
TKT-10849,3,3,139,13,7,3,0,0,19.0,8,1
TKT-10850,4,2,159,16,22,4,0,0,21.0,24,0
TKT-10851,1,3,161,18,0,1,0,0,16.0,8,1
TKT-10852,2,3,138,15,19,4,0,0,9.0,8,1
TKT-10853,1,2,105,12,12,1,0,1,38.0,24,1
TKT-10854,5,2,150,17,0,6,1,0,18.0,24,0
TKT-10855,5,1,161,16,14,2,0,1,50.0,72,0
TKT-10856,0,3,97,8,3,6,1,0,39.0,8,1
TKT-10857,0,1,151,16,0,5,1,0,59.0,72,0
TKT-10858,3,2,97,11,23,5,1,0,39.0,24,1
TKT-10859,6,2,155,17,3,0,0,0,19.0,24,0
TKT-10860,0,2,137,15,21,0,0,0,36.0,24,1
TKT-10861,3,3,96,9,10,2,0,1,39.0,8,1
TKT-10862,4,2,147,15,23,1,0,0,33.0,24,1
TKT-10863,9,2,112,13,2,6,1,0,40.0,24,1
TKT-10864,8,1,119,11,1,2,0,0,38.0,72,0
TKT-10865,0,2,102,9,9,2,0,1,39.0,24,1
TKT-10866,3,3,145,17,17,4,0,1,2.0,8,0
TKT-10867,3,2,151,18,11,4,0,1,27.0,24,1
TKT-10868,8,2,150,16,9,2,0,1,11.0,24,0
TKT-10869,8,2,123,12,15,6,1,1,38.0,24,1
TKT-10870,4,1,160,16,17,0,0,1,101.0,72,1
TKT-10871,2,3,112,12,20,4,0,0,39.0,8,1
TKT-10872,4,2,133,12,2,4,0,0,31.0,24,1
TKT-10873,2,2,141,15,20,4,0,0,8.0,24,0
TKT-10874,9,1,171,19,22,5,1,0,104.0,72,1
TKT-10875,3,3,162,19,0,6,1,0,3.0,8,0
TKT-10876,0,2,123,12,18,6,1,1,23.0,24,0
TKT-10877,2,2,149,16,3,0,0,0,27.0,24,1
TKT-10878,9,2,165,17,18,6,1,1,48.0,24,1
TKT-10879,7,2,111,12,2,2,0,0,41.0,24,1
TKT-10880,0,1,134,15,16,0,0,1,61.0,72,0
TKT-10881,2,2,108,12,13,5,1,1,39.0,24,1
TKT-10882,0,2,96,11,23,3,0,0,39.0,24,1
TKT-10883,4,1,95,9,7,6,1,0,39.0,72,0
TKT-10884,0,1,104,12,15,6,1,1,39.0,72,0
TKT-10885,5,2,107,13,16,4,0,1,39.0,24,1
TKT-10886,7,1,152,15,15,2,0,1,46.0,72,0
TKT-10887,4,3,131,12,7,1,0,0,21.0,8,1
TKT-10888,6,3,154,16,6,6,1,0,24.0,8,1
TKT-10889,2,2,154,16,17,6,1,1,44.0,24,1
TKT-10890,9,2,98,12,11,5,1,1,40.0,24,1
TKT-10891,5,3,89,9,21,5,1,0,39.0,8,1
TKT-10892,7,1,115,12,0,3,0,0,41.0,72,0
TKT-10893,4,1,152,14,20,0,0,0,92.0,72,1
TKT-10894,5,3,164,19,20,5,1,0,17.0,8,1
